GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q8TAS1	UHMK1	GO:0005634	nucleus	C
UniProtKB	Q8TAS1	UHMK1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAS1	UHMK1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT5	NEIL3	GO:0005634	nucleus	C
UniProtKB	Q8TAT5	NEIL3	GO:0005634	nucleus	C
UniProtKB	Q8TAT5	NEIL3	GO:0005634	nucleus	C
UniProtKB	Q8TAT5	NEIL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT5	NEIL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT5	NEIL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT5	NEIL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT5	NEIL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT5	NEIL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT5	NEIL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT5	NEIL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT5	NEIL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT5	NEIL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT6	NPLOC4	GO:0005634	nucleus	C
UniProtKB	Q8TAT6	NPLOC4	GO:0005634	nucleus	C
UniProtKB	Q8TAT6	NPLOC4	GO:0005634	nucleus	C
UniProtKB	Q8TAT6	NPLOC4	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT6	NPLOC4	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAT6	NPLOC4	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAU0	NKX2-3	GO:0005634	nucleus	C
UniProtKB	Q8TAU0	NKX2-3	GO:0005634	nucleus	C
UniProtKB	Q8TAU3	ZNF417	GO:0005634	nucleus	C
UniProtKB	Q8TAU3	ZNF417	GO:0005634	nucleus	C
UniProtKB	Q8TAV0	FAM76A	GO:0016607	nuclear speck	C
UniProtKB	Q8TAV0	FAM76A	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAW3	ZNF671	GO:0005634	nucleus	C
UniProtKB	Q8TAW3	ZNF671	GO:0005654	nucleoplasm	C
UniProtKB	Q8TAX0	OSR1	GO:0005634	nucleus	C
UniProtKB	Q8TAX0	OSR1	GO:0005634	nucleus	C
UniProtKB	Q8TAX0	OSR1	GO:0005634	nucleus	C
UniProtKB	Q8TB36	GDAP1	GO:0005634	nucleus	C
UniProtKB	Q8TB68	PRR7	GO:0005634	nucleus	C
UniProtKB	Q8TB68	PRR7	GO:0005634	nucleus	C
UniProtKB	Q8TB68	PRR7	GO:0005654	nucleoplasm	C
UniProtKB	Q8TB69	ZNF519	GO:0005634	nucleus	C
UniProtKB	Q8TBC4	UBA3	GO:0005634	nucleus	C
UniProtKB	Q8TBC4	UBA3	GO:0005634	nucleus	C
UniProtKB	Q8TBC5	ZSCAN18	GO:0005634	nucleus	C
UniProtKB	Q8TBE0	BAHD1	GO:0005634	nucleus	C
UniProtKB	Q8TBE0	BAHD1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBE0	BAHD1	GO:0005677	chromatin silencing complex	C
UniProtKB	Q8TBE0	BAHD1	GO:0005677	chromatin silencing complex	C
UniProtKB	Q8TBF4	ZCRB1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBF4	ZCRB1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBF4	ZCRB1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBF4	ZCRB1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBF4	ZCRB1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBF4	ZCRB1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBF4	ZCRB1	GO:0005681	spliceosomal complex	C
UniProtKB	Q8TBF4	ZCRB1	GO:0005689	U12-type spliceosomal complex	C
UniProtKB	Q8TBF4	ZCRB1	GO:0005689	U12-type spliceosomal complex	C
UniProtKB	Q8TBF4	ZCRB1	GO:0005689	U12-type spliceosomal complex	C
UniProtKB	Q8TBF4	ZCRB1	GO:0034693	U11/U12 snRNP	C
UniProtKB	Q8TBJ4	PLPPR1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBJ5	FEZF2	GO:0005634	nucleus	C
UniProtKB	Q8TBJ5	FEZF2	GO:0005634	nucleus	C
UniProtKB	Q8TBK2	SETD6	GO:0005634	nucleus	C
UniProtKB	Q8TBK2	SETD6	GO:0005634	nucleus	C
UniProtKB	Q8TBK2	SETD6	GO:0005634	nucleus	C
UniProtKB	Q8TBK2	SETD6	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBK2	SETD6	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBM8	DNAJB14	GO:0031965	nuclear membrane	C
UniProtKB	Q8TBY0	RBM46	GO:0005634	nucleus	C
UniProtKB	Q8TBY0	RBM46	GO:0005634	nucleus	C
UniProtKB	Q8TBY0	RBM46	GO:0030895	apolipoprotein B mRNA editing enzyme complex	C
UniProtKB	Q8TBZ0	CCDC110	GO:0005634	nucleus	C
UniProtKB	Q8TBZ0	CCDC110	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBZ3	WDR20	GO:0005634	nucleus	C
UniProtKB	Q8TBZ3	WDR20	GO:0005634	nucleus	C
UniProtKB	Q8TBZ3	WDR20	GO:0005634	nucleus	C
UniProtKB	Q8TBZ3	WDR20	GO:0005634	nucleus	C
UniProtKB	Q8TBZ3	WDR20	GO:0005634	nucleus	C
UniProtKB	Q8TBZ3	WDR20	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBZ5	ZNF502	GO:0005634	nucleus	C
UniProtKB	Q8TBZ5	ZNF502	GO:0005634	nucleus	C
UniProtKB	Q8TBZ6	TRMT10A	GO:0005634	nucleus	C
UniProtKB	Q8TBZ6	TRMT10A	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBZ6	TRMT10A	GO:0005634	nucleus	C
UniProtKB	Q8TBZ6	TRMT10A	GO:0005634	nucleus	C
UniProtKB	Q8TBZ6	TRMT10A	GO:0005654	nucleoplasm	C
UniProtKB	Q8TBZ6	TRMT10A	GO:0005730	nucleolus	C
UniProtKB	Q8TBZ6	TRMT10A	GO:0005730	nucleolus	C
UniProtKB	Q8TBZ6	TRMT10A	GO:0005730	nucleolus	C
UniProtKB	Q8TBZ8	ZNF564	GO:0005634	nucleus	C
UniProtKB	Q8TC05	MDM1	GO:0005634	nucleus	C
UniProtKB	Q8TC05	MDM1	GO:0005634	nucleus	C
UniProtKB	Q8TC21	ZNF596	GO:0005634	nucleus	C
UniProtKB	Q8TC21	ZNF596	GO:0005634	nucleus	C
UniProtKB	Q8TC36	SUN5	GO:0005635	nuclear envelope	C
UniProtKB	Q8TC36	SUN5	GO:0005637	nuclear inner membrane	C
UniProtKB	Q8TC36	SUN5	GO:0005637	nuclear inner membrane	C
UniProtKB	Q8TC36	SUN5	GO:0034993	meiotic nuclear membrane microtubule tethering complex	C
UniProtKB	Q8TC56	GARIN3	GO:0005634	nucleus	C
UniProtKB	Q8TC56	GARIN3	GO:0015030	Cajal body	C
UniProtKB	Q8TC59	PIWIL2	GO:0005634	nucleus	C
UniProtKB	Q8TC59	PIWIL2	GO:0005634	nucleus	C
UniProtKB	Q8TC59	PIWIL2	GO:0005634	nucleus	C
UniProtKB	Q8TC84	FANK1	GO:0005634	nucleus	C
UniProtKB	Q8TC84	FANK1	GO:0005634	nucleus	C
UniProtKB	Q8TC84	FANK1	GO:0005634	nucleus	C
UniProtKB	Q8TC84	FANK1	GO:0005634	nucleus	C
UniProtKB	Q8TC84	FANK1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TC90	CCER1	GO:0005634	nucleus	C
UniProtKB	Q8TC90	CCER1	GO:0005634	nucleus	C
UniProtKB	Q8TC99	FNDC8	GO:0005634	nucleus	C
UniProtKB	Q8TCB7	METTL6	GO:0005634	nucleus	C
UniProtKB	Q8TCB7	METTL6	GO:0005634	nucleus	C
UniProtKB	Q8TCD5	NT5C	GO:0005634	nucleus	C
UniProtKB	Q8TCE9	LGALS14	GO:0005634	nucleus	C
UniProtKB	Q8TCE9	LGALS14	GO:0005654	nucleoplasm	C
UniProtKB	Q8TCI5	CIMAP3	GO:0005634	nucleus	C
UniProtKB	Q8TCJ0	FBXO25	GO:0005730	nucleolus	C
UniProtKB	Q8TCJ0	FBXO25	GO:0005634	nucleus	C
UniProtKB	Q8TCJ0	FBXO25	GO:0005634	nucleus	C
UniProtKB	Q8TCJ0	FBXO25	GO:0005634	nucleus	C
UniProtKB	Q8TCJ0	FBXO25	GO:0005634	nucleus	C
UniProtKB	Q8TCN5	ZNF507	GO:0005634	nucleus	C
UniProtKB	Q8TCN5	ZNF507	GO:0005634	nucleus	C
UniProtKB	Q8TCX1	DYNC2LI1	GO:0001673	male germ cell nucleus	C
UniProtKB	Q8TCY9	URGCP	GO:0005634	nucleus	C
UniProtKB	Q8TD08	MAPK15	GO:0005634	nucleus	C
UniProtKB	Q8TD08	MAPK15	GO:0005634	nucleus	C
UniProtKB	Q8TD08	MAPK15	GO:0005634	nucleus	C
UniProtKB	Q8TD08	MAPK15	GO:0005634	nucleus	C
UniProtKB	Q8TD10	MIPOL1	GO:0005634	nucleus	C
UniProtKB	Q8TD16	BICD2	GO:0005635	nuclear envelope	C
UniProtKB	Q8TD16	BICD2	GO:0005635	nuclear envelope	C
UniProtKB	Q8TD16	BICD2	GO:0005643	nuclear pore	C
UniProtKB	Q8TD16	BICD2	GO:0005643	nuclear pore	C
UniProtKB	Q8TD17	ZNF398	GO:0005634	nucleus	C
UniProtKB	Q8TD17	ZNF398	GO:0005634	nucleus	C
UniProtKB	Q8TD17	ZNF398	GO:0005634	nucleus	C
UniProtKB	Q8TD19	NEK9	GO:0005634	nucleus	C
UniProtKB	Q8TD23	ZNF675	GO:0005634	nucleus	C
UniProtKB	Q8TD23	ZNF675	GO:0005634	nucleus	C
UniProtKB	Q8TD26	CHD6	GO:0005634	nucleus	C
UniProtKB	Q8TD26	CHD6	GO:0005654	nucleoplasm	C
UniProtKB	Q8TD26	CHD6	GO:0005654	nucleoplasm	C
UniProtKB	Q8TD26	CHD6	GO:0005654	nucleoplasm	C
UniProtKB	Q8TD26	CHD6	GO:0005654	nucleoplasm	C
UniProtKB	Q8TD31	CCHCR1	GO:0005634	nucleus	C
UniProtKB	Q8TD86	CALML6	GO:0005634	nucleus	C
UniProtKB	Q8TD90	MAGEE2	GO:0005634	nucleus	C
UniProtKB	Q8TD91	MAGEC3	GO:0005634	nucleus	C
UniProtKB	Q8TD94	KLF14	GO:0005634	nucleus	C
UniProtKB	Q8TD94	KLF14	GO:0005634	nucleus	C
UniProtKB	Q8TDB6	DTX3L	GO:0005634	nucleus	C
UniProtKB	Q8TDB6	DTX3L	GO:0005654	nucleoplasm	C
UniProtKB	Q8TDB6	DTX3L	GO:0005634	nucleus	C
UniProtKB	Q8TDB6	DTX3L	GO:0005634	nucleus	C
UniProtKB	Q8TDB6	DTX3L	GO:0005654	nucleoplasm	C
UniProtKB	Q8TDB8	SLC2A14	GO:0005634	nucleus	C
UniProtKB	Q8TDC3	BRSK1	GO:0005634	nucleus	C
UniProtKB	Q8TDC3	BRSK1	GO:0005634	nucleus	C
UniProtKB	Q8TDC3	BRSK1	GO:0005634	nucleus	C
UniProtKB	Q8TDC3	BRSK1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TDD1	DDX54	GO:0005730	nucleolus	C
UniProtKB	Q8TDD1	DDX54	GO:0005634	nucleus	C
UniProtKB	Q8TDD1	DDX54	GO:0005634	nucleus	C
UniProtKB	Q8TDD1	DDX54	GO:0005730	nucleolus	C
UniProtKB	Q8TDD1	DDX54	GO:0005730	nucleolus	C
UniProtKB	Q8TDD2	SP7	GO:0005634	nucleus	C
UniProtKB	Q8TDD2	SP7	GO:0005634	nucleus	C
UniProtKB	Q8TDD2	SP7	GO:0005634	nucleus	C
UniProtKB	Q8TDG2	ACTRT1	GO:0005634	nucleus	C
UniProtKB	Q8TDG2	ACTRT1	GO:0005634	nucleus	C
UniProtKB	Q8TDG2	ACTRT1	GO:0005634	nucleus	C
UniProtKB	Q8TDG4	HELQ	GO:0005634	nucleus	C
UniProtKB	Q8TDG4	HELQ	GO:0005634	nucleus	C
UniProtKB	Q8TDG4	HELQ	GO:0005634	nucleus	C
UniProtKB	Q8TDI0	CHD5	GO:0005634	nucleus	C
UniProtKB	Q8TDI0	CHD5	GO:0005634	nucleus	C
UniProtKB	Q8TDI0	CHD5	GO:0005634	nucleus	C
UniProtKB	Q8TDI0	CHD5	GO:0005654	nucleoplasm	C
UniProtKB	Q8TDI0	CHD5	GO:0005654	nucleoplasm	C
UniProtKB	Q8TDI0	CHD5	GO:0016607	nuclear speck	C
UniProtKB	Q8TDI0	CHD5	GO:0016581	NuRD complex	C
UniProtKB	Q8TDI0	CHD5	GO:0016581	NuRD complex	C
UniProtKB	Q8TDN4	CABLES1	GO:0005634	nucleus	C
UniProtKB	Q8TDN4	CABLES1	GO:0005654	nucleoplasm	C
UniProtKB	Q8TDN4	CABLES1	GO:0016604	nuclear body	C
UniProtKB	Q8TDN6	BRIX1	GO:0005730	nucleolus	C
UniProtKB	Q8TDN6	BRIX1	GO:0005730	nucleolus	C
UniProtKB	Q8TDN6	BRIX1	GO:0005730	nucleolus	C
UniProtKB	Q8TDP1	RNASEH2C	GO:0005634	nucleus	C
UniProtKB	Q8TDQ0	HAVCR2	GO:0016592	mediator complex	C
UniProtKB	Q8TDQ7	GNPDA2	GO:0005634	nucleus	C
UniProtKB	Q8TDR2	STK35	GO:0005634	nucleus	C
UniProtKB	Q8TDR2	STK35	GO:0005634	nucleus	C
UniProtKB	Q8TDR2	STK35	GO:0005654	nucleoplasm	C
UniProtKB	Q8TDR2	STK35	GO:0005654	nucleoplasm	C
UniProtKB	Q8TDR2	STK35	GO:0005730	nucleolus	C
UniProtKB	Q8TDR4	TCP10L	GO:0005634	nucleus	C
UniProtKB	Q8TDR4	TCP10L	GO:0005634	nucleus	C
UniProtKB	Q8TDX7	NEK7	GO:0005634	nucleus	C
UniProtKB	Q8TDX7	NEK7	GO:0005634	nucleus	C
UniProtKB	Q8TDX7	NEK7	GO:0005654	nucleoplasm	C
UniProtKB	Q8TDY2	RB1CC1	GO:0005634	nucleus	C
UniProtKB	Q8TE02	ELP5	GO:0005634	nucleus	C
UniProtKB	Q8TE02	ELP5	GO:0005634	nucleus	C
UniProtKB	Q8TE02	ELP5	GO:0005634	nucleus	C
UniProtKB	Q8TE02	ELP5	GO:0005654	nucleoplasm	C
UniProtKB	Q8TE04	PANK1	GO:0005634	nucleus	C
UniProtKB	Q8TE04	PANK1	GO:0005634	nucleus	C
UniProtKB	Q8TE04	PANK1	GO:0005730	nucleolus	C
UniProtKB	Q8TE12	LMX1A	GO:0005634	nucleus	C
UniProtKB	Q8TE12	LMX1A	GO:0005634	nucleus	C
UniProtKB	Q8TE49	OTUD7A	GO:0005634	nucleus	C
UniProtKB	Q8TE49	OTUD7A	GO:0005634	nucleus	C
UniProtKB	Q8TE76	MORC4	GO:0005634	nucleus	C
UniProtKB	Q8TE76	MORC4	GO:0005654	nucleoplasm	C
UniProtKB	Q8TE76	MORC4	GO:0005634	nucleus	C
UniProtKB	Q8TE76	MORC4	GO:0005654	nucleoplasm	C
UniProtKB	Q8TE76	MORC4	GO:0005654	nucleoplasm	C
UniProtKB	Q8TE77	SSH3	GO:0005634	nucleus	C
UniProtKB	Q8TE85	GRHL3	GO:0005634	nucleus	C
UniProtKB	Q8TE85	GRHL3	GO:0005634	nucleus	C
UniProtKB	Q8TE85	GRHL3	GO:0005634	nucleus	C
UniProtKB	Q8TE85	GRHL3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TE96	DQX1	GO:0005634	nucleus	C
UniProtKB	Q8TE96	DQX1	GO:0005681	spliceosomal complex	C
UniProtKB	Q8TEA8	DTD1	GO:0005634	nucleus	C
UniProtKB	Q8TEB1	DCAF11	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEB1	DCAF11	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEB1	DCAF11	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEB1	DCAF11	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEB1	DCAF11	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEB1	DCAF11	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEC5	SH3RF2	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEC5	SH3RF2	GO:0005634	nucleus	C
UniProtKB	Q8TEC5	SH3RF2	GO:0005634	nucleus	C
UniProtKB	Q8TEC5	SH3RF2	GO:0005654	nucleoplasm	C
UniProtKB	Q8TED0	UTP15	GO:0005730	nucleolus	C
UniProtKB	Q8TED0	UTP15	GO:0001650	fibrillar center	C
UniProtKB	Q8TED0	UTP15	GO:0005654	nucleoplasm	C
UniProtKB	Q8TED0	UTP15	GO:0005654	nucleoplasm	C
UniProtKB	Q8TED0	UTP15	GO:0005654	nucleoplasm	C
UniProtKB	Q8TED0	UTP15	GO:0005654	nucleoplasm	C
UniProtKB	Q8TED0	UTP15	GO:0005730	nucleolus	C
UniProtKB	Q8TED0	UTP15	GO:0005730	nucleolus	C
UniProtKB	Q8TED0	UTP15	GO:0005730	nucleolus	C
UniProtKB	Q8TED0	UTP15	GO:0005730	nucleolus	C
UniProtKB	Q8TED0	UTP15	GO:0032040	small-subunit processome	C
UniProtKB	Q8TED0	UTP15	GO:0032040	small-subunit processome	C
UniProtKB	Q8TED0	UTP15	GO:0034455	t-UTP complex	C
UniProtKB	Q8TEE9	SAP25	GO:0005634	nucleus	C
UniProtKB	Q8TEJ3	SH3RF3	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEK3	DOT1L	GO:0005634	nucleus	C
UniProtKB	Q8TEK3	DOT1L	GO:0005634	nucleus	C
UniProtKB	Q8TEK3	DOT1L	GO:0005634	nucleus	C
UniProtKB	Q8TEK3	DOT1L	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEK3	DOT1L	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEK3	DOT1L	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEK3	DOT1L	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0005635	nuclear envelope	C
UniProtKB	Q8TEM1	NUP210	GO:0031965	nuclear membrane	C
UniProtKB	Q8TEM1	NUP210	GO:0005643	nuclear pore	C
UniProtKB	Q8TEM1	NUP210	GO:0005643	nuclear pore	C
UniProtKB	Q8TEM1	NUP210	GO:0005643	nuclear pore	C
UniProtKB	Q8TEQ6	GEMIN5	GO:0005634	nucleus	C
UniProtKB	Q8TEQ6	GEMIN5	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEQ6	GEMIN5	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEQ6	GEMIN5	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEQ6	GEMIN5	GO:0016604	nuclear body	C
UniProtKB	Q8TEQ6	GEMIN5	GO:0016604	nuclear body	C
UniProtKB	Q8TEQ6	GEMIN5	GO:0097504	Gemini of Cajal bodies	C
UniProtKB	Q8TEQ6	GEMIN5	GO:0034718	SMN-Gemin2 complex	C
UniProtKB	Q8TEV9	SMCR8	GO:0005634	nucleus	C
UniProtKB	Q8TEV9	SMCR8	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEV9	SMCR8	GO:0005654	nucleoplasm	C
UniProtKB	Q8TEX9	IPO4	GO:0005634	nucleus	C
UniProtKB	Q8TEX9	IPO4	GO:0005634	nucleus	C
UniProtKB	Q8TEX9	IPO4	GO:0005634	nucleus	C
UniProtKB	Q8TEY5	CREB3L4	GO:0005634	nucleus	C
UniProtKB	Q8TEY5	CREB3L4	GO:0005634	nucleus	C
UniProtKB	Q8TF01	PNISR	GO:0016607	nuclear speck	C
UniProtKB	Q8TF01	PNISR	GO:0016607	nuclear speck	C
UniProtKB	Q8TF01	PNISR	GO:0016607	nuclear speck	C
UniProtKB	Q8TF09	DYNLRB2	GO:0001673	male germ cell nucleus	C
UniProtKB	Q8TF20	ZNF721	GO:0005634	nucleus	C
UniProtKB	Q8TF20	ZNF721	GO:0005634	nucleus	C
UniProtKB	Q8TF20	ZNF721	GO:0031981	nuclear lumen	C
UniProtKB	Q8TF32	ZNF431	GO:0005634	nucleus	C
UniProtKB	Q8TF32	ZNF431	GO:0005634	nucleus	C
UniProtKB	Q8TF39	ZNF483	GO:0005634	nucleus	C
UniProtKB	Q8TF39	ZNF483	GO:0005634	nucleus	C
UniProtKB	Q8TF42	UBASH3B	GO:0005634	nucleus	C
UniProtKB	Q8TF45	ZNF418	GO:0005634	nucleus	C
UniProtKB	Q8TF45	ZNF418	GO:0005634	nucleus	C
UniProtKB	Q8TF45	ZNF418	GO:0005634	nucleus	C
UniProtKB	Q8TF47	ZFP90	GO:0005634	nucleus	C
UniProtKB	Q8TF47	ZFP90	GO:0005634	nucleus	C
UniProtKB	Q8TF50	ZNF526	GO:0005634	nucleus	C
UniProtKB	Q8TF63	DCANP1	GO:0005634	nucleus	C
UniProtKB	Q8TF68	ZNF384	GO:0005634	nucleus	C
UniProtKB	Q8TF68	ZNF384	GO:0005634	nucleus	C
UniProtKB	Q8TF76	HASPIN	GO:0005634	nucleus	C
UniProtKB	Q8TF76	HASPIN	GO:0005634	nucleus	C
UniProtKB	Q8TF76	HASPIN	GO:0005634	nucleus	C
UniProtKB	Q8TF76	HASPIN	GO:0005634	nucleus	C
UniProtKB	Q8TF76	HASPIN	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTP8	AEN	GO:0005634	nucleus	C
UniProtKB	Q8WTP8	AEN	GO:0005634	nucleus	C
UniProtKB	Q8WTP8	AEN	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTP8	AEN	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTP8	AEN	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTP8	AEN	GO:0005730	nucleolus	C
UniProtKB	Q8WTP8	AEN	GO:0005730	nucleolus	C
UniProtKB	Q8WTP8	AEN	GO:0005730	nucleolus	C
UniProtKB	Q8WTP8	AEN	GO:0031965	nuclear membrane	C
UniProtKB	Q8WTQ4	C16orf78	GO:0005634	nucleus	C
UniProtKB	Q8WTR7	ZNF473	GO:0005634	nucleus	C
UniProtKB	Q8WTR7	ZNF473	GO:0005634	nucleus	C
UniProtKB	Q8WTR7	ZNF473	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTR7	ZNF473	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTR7	ZNF473	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTR7	ZNF473	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTR7	ZNF473	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTR7	ZNF473	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTR7	ZNF473	GO:0015030	Cajal body	C
UniProtKB	Q8WTS6	SETD7	GO:0005634	nucleus	C
UniProtKB	Q8WTS6	SETD7	GO:0005634	nucleus	C
UniProtKB	Q8WTS6	SETD7	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTS6	SETD7	GO:0005730	nucleolus	C
UniProtKB	Q8WTT2	NOC3L	GO:0005730	nucleolus	C
UniProtKB	Q8WTT2	NOC3L	GO:0005634	nucleus	C
UniProtKB	Q8WTT2	NOC3L	GO:0005654	nucleoplasm	C
UniProtKB	Q8WTT2	NOC3L	GO:0005730	nucleolus	C
UniProtKB	Q8WTT2	NOC3L	GO:0005730	nucleolus	C
UniProtKB	Q8WTT2	NOC3L	GO:0016607	nuclear speck	C
UniProtKB	Q8WU10	PYROXD1	GO:0005634	nucleus	C
UniProtKB	Q8WU10	PYROXD1	GO:0005634	nucleus	C
UniProtKB	Q8WU10	PYROXD1	GO:0005634	nucleus	C
UniProtKB	Q8WU58	FAM222B	GO:0005654	nucleoplasm	C
UniProtKB	Q8WU68	U2AF1L4	GO:0005634	nucleus	C
UniProtKB	Q8WU68	U2AF1L4	GO:0005654	nucleoplasm	C
UniProtKB	Q8WU68	U2AF1L4	GO:0005654	nucleoplasm	C
UniProtKB	Q8WU68	U2AF1L4	GO:0005654	nucleoplasm	C
UniProtKB	Q8WU68	U2AF1L4	GO:0005654	nucleoplasm	C
UniProtKB	Q8WU68	U2AF1L4	GO:0005654	nucleoplasm	C
UniProtKB	Q8WU68	U2AF1L4	GO:0005654	nucleoplasm	C
UniProtKB	Q8WU68	U2AF1L4	GO:0005654	nucleoplasm	C
