symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
RPRD1B,GO:0005654,nucleoplasm,IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314,GO_REF:0000052;GO_REF:0000117;Reactome:R-HSA-6810235;Reactome:R-HSA-6814549;Reactome:R-HSA-6814555;Reactome:R-HSA-6814559;Reactome:R-HSA-6814885,Q9NQG5,HPA;Reactome;UniProt,7
RPRD2,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-6810235;Reactome:R-HSA-6814549;Reactome:R-HSA-6814555;Reactome:R-HSA-6814559;Reactome:R-HSA-6814885,Q5VT52,Reactome,5
RPS10,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:20159986;Reactome:R-HSA-6791223,P46783,Reactome;UniProt,3
RPS11,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,HDA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007005;ECO:0007322,GO_REF:0000044;PMID:16791210;PMID:34516797;Reactome:R-HSA-6791223,P62280,Reactome;UniProt,4
RPS12,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223,P25398,Reactome;UniProt,3
RPS13,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IBA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:17881366;PMID:34516797;Reactome:R-HSA-6791223,P62277,GO_Central;Reactome;UniProt,5
RPS14,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;PMID:9152021;Reactome:R-HSA-6791221;Reactome:R-HSA-6791222;Reactome:R-HSA-6791223;Reactome:R-HSA-6791227;Reactome:R-HSA-6791228,P62263,Reactome;UniProt,8
RPS15,GO:0005654,nucleoplasm,IEA;NAS;TAS,ECO:0000265;ECO:0000303;ECO:0000304,GO_REF:0000107;PMID:16037817;Reactome:R-HSA-6791223,P62841,Ensembl;Reactome;UniProt,3
RPS15A,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223,P62244,Reactome;UniProt,3
RPS16,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223,P62249,Reactome;UniProt,3
RPS17,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223,P08708,Reactome;UniProt,3
RPS18,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-6791223,P62269,Reactome,1
RPS19,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:12586610;PMID:16289379;PMID:17517689;PMID:34516797;Reactome:R-HSA-6791223,P39019,HGNC-UCL;HPA;Reactome;UniProt,7
RPS19BP1,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IBA;IDA;IEA;ISS,ECO:0000250;ECO:0000265;ECO:0000314;ECO:0000318;ECO:0000501,GO_REF:0000033;GO_REF:0000052;GO_REF:0000107;GO_REF:0000120;PMID:16289379;PMID:34516797,Q86WX3,Ensembl;GO_Central;HGNC-UCL;HPA;UniProt,7
RPS2,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,PMID:16061210;PMID:16263090;Reactome:R-HSA-6791221;Reactome:R-HSA-6791222;Reactome:R-HSA-6791223;Reactome:R-HSA-6791227;Reactome:R-HSA-6791228,P15880,Reactome;UniProt,9
RPS20,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-6791223,P60866,Reactome,1
RPS21,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-6791223,P63220,Reactome,1
RPS23,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223;Reactome:R-HSA-9630769,P62266,Reactome;UniProt,4
RPS24,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223,P62847,Reactome;UniProt,3
RPS25,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,PMID:10050887;Reactome:R-HSA-6791223,P62851,Reactome;UniProt,2
RPS26,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-6791223,P62854,HPA;Reactome,2
RPS27,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223,P42677,Reactome;UniProt,3
RPS27A,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,HDA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007005;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:16791210;PMID:34516797;Reactome:R-HSA-110307;Reactome:R-HSA-110308;Reactome:R-HSA-110311;Reactome:R-HSA-110316;Reactome:R-HSA-110317;Reactome:R-HSA-110319;Reactome:R-HSA-1234172;Reactome:R-HSA-1234175;Reactome:R-HSA-1363331;Reactome:R-HSA-174057;Reactome:R-HSA-174058;Reactome:R-HSA-187574;Reactome:R-HSA-187575;Reactome:R-HSA-188191;Reactome:R-HSA-204947;Reactome:R-HSA-2176502;Reactome:R-HSA-2176503;Reactome:R-HSA-2179276;Reactome:R-HSA-2186767;Reactome:R-HSA-2186780;Reactome:R-HSA-3215295;Reactome:R-HSA-3215310;Reactome:R-HSA-3322429;Reactome:R-HSA-3788724;Reactome:R-HSA-5635854;Reactome:R-HSA-5635856;Reactome:R-HSA-5652009;Reactome:R-HSA-5652151;Reactome:R-HSA-5653754;Reactome:R-HSA-5653756;Reactome:R-HSA-5653766;Reactome:R-HSA-5653770;Reactome:R-HSA-5654985;Reactome:R-HSA-5654986;Reactome:R-HSA-5654989;Reactome:R-HSA-5655170;Reactome:R-HSA-5655193;Reactome:R-HSA-5655466;Reactome:R-HSA-5655481;Reactome:R-HSA-5655835;Reactome:R-HSA-5655892;Reactome:R-HSA-5655965;Reactome:R-HSA-5656105;Reactome:R-HSA-5656148;Reactome:R-HSA-5656158;Reactome:R-HSA-5682858;Reactome:R-HSA-5683077;Reactome:R-HSA-5684071;Reactome:R-HSA-5689861;Reactome:R-HSA-5689950;Reactome:R-HSA-5689972;Reactome:R-HSA-5689973;Reactome:R-HSA-5690080;Reactome:R-HSA-5690157;Reactome:R-HSA-5690213;Reactome:R-HSA-5690759;Reactome:R-HSA-5690790;Reactome:R-HSA-5690988;Reactome:R-HSA-5690996;Reactome:R-HSA-5690997;Reactome:R-HSA-5691000;Reactome:R-HSA-5691001;Reactome:R-HSA-5691381;Reactome:R-HSA-5691411;Reactome:R-HSA-5696465;Reactome:R-HSA-5696605;Reactome:R-HSA-5696655;Reactome:R-HSA-5696664;Reactome:R-HSA-5696670;Reactome:R-HSA-5696914;Reactome:R-HSA-5696947;Reactome:R-HSA-5696958;Reactome:R-HSA-5696960;Reactome:R-HSA-5696997;Reactome:R-HSA-5697009;Reactome:R-HSA-6781867;Reactome:R-HSA-6782004;Reactome:R-HSA-6782069;Reactome:R-HSA-6782131;Reactome:R-HSA-6782138;Reactome:R-HSA-6782141;Reactome:R-HSA-6782204;Reactome:R-HSA-6782208;Reactome:R-HSA-6782211;Reactome:R-HSA-6782224;Reactome:R-HSA-6782227;Reactome:R-HSA-6782234;Reactome:R-HSA-6782820;Reactome:R-HSA-6782943;Reactome:R-HSA-6783177;Reactome:R-HSA-6785361;Reactome:R-HSA-6785732;Reactome:R-HSA-6785986;Reactome:R-HSA-6786155;Reactome:R-HSA-6786166;Reactome:R-HSA-6786171;Reactome:R-HSA-6790454;Reactome:R-HSA-6790487;Reactome:R-HSA-6791223;Reactome:R-HSA-6798373;Reactome:R-HSA-6804253;Reactome:R-HSA-6804441;Reactome:R-HSA-6804724;Reactome:R-HSA-6804879;Reactome:R-HSA-6804942;Reactome:R-HSA-6807118;Reactome:R-HSA-68712;Reactome:R-HSA-68825;Reactome:R-HSA-68946;Reactome:R-HSA-69598;Reactome:R-HSA-69600;Reactome:R-HSA-870449;Reactome:R-HSA-8852128;Reactome:R-HSA-8852130;Reactome:R-HSA-8852131;Reactome:R-HSA-8852136;Reactome:R-HSA-8862184;Reactome:R-HSA-8939706;Reactome:R-HSA-8939801;Reactome:R-HSA-8942099;Reactome:R-HSA-8942101;Reactome:R-HSA-8943003;Reactome:R-HSA-8943007;Reactome:R-HSA-8943040;Reactome:R-HSA-8943041;Reactome:R-HSA-8952382;Reactome:R-HSA-8952419;Reactome:R-HSA-9684118;Reactome:R-HSA-9686969;Reactome:R-HSA-9701000;Reactome:R-HSA-9708517;Reactome:R-HSA-9762091;Reactome:R-HSA-9762096;Reactome:R-HSA-9851077;Reactome:R-NUL-2064883;Reactome:R-NUL-2186755;Reactome:R-NUL-2186775,P62979,HPA;Reactome;UniProt,141
RPS27L,GO:0005730;GO:0030330;GO:0031571;GO:0042771,"DNA damage response, signal transduction by p53 class mediator;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;mitotic G1 DNA damage checkpoint signaling;nucleolus",IDA;IMP,ECO:0000314;ECO:0000315,GO_REF:0000052;PMID:17057733;PMID:18056458,Q71UM5,HPA;UniProt,5
RPS28,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223,P62857,Reactome;UniProt,3
RPS29,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-6791223,P62273,Reactome,1
RPS3,GO:0005654;GO:0005730;GO:0006281;GO:0006284;GO:0006974,base-excision repair;DNA damage response;DNA repair;nucleolus;nucleoplasm,IDA;IEA;IEP;IMP;TAS,ECO:0000270;ECO:0000304;ECO:0000314;ECO:0000315;ECO:0007322,GO_REF:0000043;GO_REF:0000044;PMID:15518571;PMID:17560175;PMID:19059439;PMID:19460357;Reactome:R-HSA-6791223,P23396,GO_Central;Reactome;UniProt,8
RPS3A,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,HDA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007005;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:15572026;PMID:16791210;PMID:34516797;Reactome:R-HSA-6791223,P61247,HPA;Reactome;UniProt,6
RPS4X,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223,P62701,Reactome;UniProt,3
RPS4Y1,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-6791223,P22090,Reactome,1
RPS5,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223,P46782,Reactome;UniProt,3
RPS6,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;PMID:8590812;Reactome:R-HSA-6791221;Reactome:R-HSA-6791222;Reactome:R-HSA-6791223;Reactome:R-HSA-6791227;Reactome:R-HSA-6791228,P62753,Reactome;UniProt,8
RPS6KA1,GO:0005654,nucleoplasm,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;Reactome:R-HSA-198746;Reactome:R-HSA-199895;Reactome:R-HSA-442724;Reactome:R-HSA-9029434;Reactome:R-HSA-9824994;Reactome:R-NUL-3876071,Q15418,GO_Central;HPA;Reactome,8
RPS6KA2,GO:0005654,nucleoplasm,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;Reactome:R-HSA-198746;Reactome:R-HSA-199895;Reactome:R-HSA-442724;Reactome:R-HSA-9029434,Q15349,GO_Central;HPA;Reactome,6
RPS6KA3,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;Reactome:R-HSA-198746;Reactome:R-HSA-199895;Reactome:R-HSA-442724;Reactome:R-HSA-9029434;Reactome:R-NUL-3876071,P51812,GO_Central;HPA;Reactome,8
RPS6KA4,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,O75676,GO_Central;HPA,2
RPS6KA5,GO:0005654,nucleoplasm,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;Reactome:R-HSA-198669;Reactome:R-HSA-198756;Reactome:R-HSA-199910;Reactome:R-HSA-199935;Reactome:R-HSA-5624473,O75582,GO_Central;HPA;Reactome,7
RPS6KA6,GO:0005654;GO:0030330,"DNA damage response, signal transduction by p53 class mediator;nucleoplasm",IBA;IDA;IMP,ECO:0000314;ECO:0000315;ECO:0000318,GO_REF:0000033;GO_REF:0000052;PMID:15042092,Q9UK32,GO_Central;HPA;UniProt,4
RPS6KB1,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,P23443,GO_Central;HPA,2
RPS6KB2,GO:0005654,nucleoplasm,IBA;TAS,ECO:0000304;ECO:0000318,GO_REF:0000033;Reactome:R-HSA-199839;Reactome:R-HSA-2399999,Q9UBS0,GO_Central;Reactome,3
RPS7,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IBA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:11823430;PMID:34516797;Reactome:R-HSA-6791221;Reactome:R-HSA-6791222;Reactome:R-HSA-6791223;Reactome:R-HSA-6791227;Reactome:R-HSA-6791228,P62081,GO_Central;Reactome;UniProt,9
RPS8,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:34516797;Reactome:R-HSA-6791223,P62241,Reactome;UniProt,3
RPS9,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:18420587;PMID:34516797;Reactome:R-HSA-6791221;Reactome:R-HSA-6791222;Reactome:R-HSA-6791223;Reactome:R-HSA-6791227;Reactome:R-HSA-6791228,P46781,Reactome;UniProt,8
RPSA,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-6791223,P08865,Reactome,1
RPTOR,GO:0005654;GO:0006974,DNA damage response;nucleoplasm,NAS;TAS,ECO:0000304;ECO:0005547,PMID:17041623;Reactome:R-HSA-5082405,Q8N122,ComplexPortal;Reactome,2
RRAGA,GO:0005654,nucleoplasm,IDA,ECO:0000314,PMID:8995684,Q7L523,UniProt,1
RRAGC,GO:0005654,nucleoplasm,IDA;IEA,ECO:0000256;ECO:0000314,GO_REF:0000052;GO_REF:0000117,Q9HB90,HPA;UniProt,2
RRAGD,GO:0005654,nucleoplasm,IDA;IEA,ECO:0000256;ECO:0000314,GO_REF:0000052;GO_REF:0000117,Q9NQL2,HPA;UniProt,2
RREB1,GO:0016604;GO:0016607,nuclear body;nuclear speck,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:9305772,Q92766,HPA;UniProt,3
RRM1,GO:0000731;GO:0006281,DNA repair;DNA synthesis involved in DNA repair,IDA;NAS,ECO:0000314;ECO:0005547,PMID:10716435;PMID:11719458,P23921,ComplexPortal,2
RRM2,GO:0005654;GO:0006281,DNA repair;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052;PMID:22632967,P31350,HPA;UniProt,2
RRM2B,GO:0000731;GO:0005654;GO:0006281;GO:0006974,DNA damage response;DNA repair;DNA synthesis involved in DNA repair;nucleoplasm,IDA;IEA;NAS,ECO:0000314;ECO:0000501;ECO:0005547;ECO:0007322,GO_REF:0000043;GO_REF:0000052;GO_REF:0000120;PMID:10716435;PMID:11719458,Q7LG56,ComplexPortal;HPA;UniProt,5
RRN3,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:28334682;Reactome:R-HSA-73757;Reactome:R-HSA-73758;Reactome:R-HSA-73769,Q9NYV6,CACAO;HPA;Reactome;UniProt,6
RRP1,GO:0005730,nucleolus,HDA;IDA;IEA,ECO:0000314;ECO:0007005;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:16780588,P56182,HPA;UniProt,3
RRP12,GO:0005730;GO:0031965,nuclear membrane;nucleolus,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000052,Q5JTH9,GO_Central;HPA;UniProt,4
RRP1B,GO:0001652;GO:0005654;GO:0005730,granular component;nucleolus;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:20040599;PMID:20926688;PMID:26311876,Q14684,HPA;UniProt,7
RRP36,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IBA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000052;PMID:20038530;Reactome:R-HSA-6791221;Reactome:R-HSA-6791222;Reactome:R-HSA-6791227;Reactome:R-HSA-6791228,Q96EU6,GO_Central;HPA;Reactome;UniProt,9
RRP7A,GO:0005654;GO:0005730;GO:0032040;GO:0034456,nucleolus;nucleoplasm;small-subunit processome;UTP-C complex,IBA;IDA;IEA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000052;PMID:33199730;PMID:34516797;Reactome:R-HSA-6791221;Reactome:R-HSA-6791222;Reactome:R-HSA-6791227;Reactome:R-HSA-6791228,Q9Y3A4,ComplexPortal;GO_Central;HPA;Reactome;UniProt,11
RRP7BP,GO:0034456,UTP-C complex,IBA,ECO:0000318,GO_REF:0000033,Q9NSQ0,GO_Central,1
RRP8,GO:0005654;GO:0005730;GO:0061773,eNoSc complex;nucleolus;nucleoplasm,IBA;IDA;IEA;IPI;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000052;PMID:18485871;Reactome:R-HSA-427514;Reactome:R-HSA-427527;Reactome:R-HSA-427528;Reactome:R-HSA-5096488,O43159,ComplexPortal;GO_Central;HPA;Reactome;UniProt,11
RRP9,GO:0005654;GO:0005730;GO:0032040,nucleolus;nucleoplasm;small-subunit processome,IBA;IDA;IEA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:26867678;PMID:34516797;PMID:9418896;Reactome:R-HSA-6791221;Reactome:R-HSA-6791222;Reactome:R-HSA-6791227;Reactome:R-HSA-6791228,O43818,ComplexPortal;GO_Central;Reactome;UniProt,11
RRS1,GO:0000794;GO:0005730,condensed nuclear chromosome;nucleolus,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0000501,GO_REF:0000033;GO_REF:0000052;GO_REF:0000120;PMID:19465021,Q15050,GO_Central;HPA;UniProt,5
RSBN1L,GO:0016607,nuclear speck,IDA,ECO:0000314,GO_REF:0000052,Q6PCB5,HPA,1
RSC1A1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q92681,HPA,1
RSF1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-606287,Q96T23,HPA;Reactome,2
RSL1D1,GO:0005730,nucleolus,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0000501,GO_REF:0000033;GO_REF:0000052;GO_REF:0000120;PMID:18678645,O76021,GO_Central;HPA;UniProt,4
RSL24D1,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000052,Q9UHA3,GO_Central;HPA;UniProt,4
RSPH1,GO:0000794,condensed nuclear chromosome,IEA,ECO:0000265,GO_REF:0000107,Q8WYR4,Ensembl,1
RSRC1,GO:0016607,nuclear speck,IEA;ISS,ECO:0000250;ECO:0000501,GO_REF:0000024;GO_REF:0000120,Q96IZ7,UniProt,2
RTCA,GO:0005654,nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:9184239,O00442,HPA;PINC;UniProt,4
RTCB,GO:0005635;GO:0005654,nuclear envelope;nucleoplasm,IDA;IEA;TAS,ECO:0000265;ECO:0000304;ECO:0000314,GO_REF:0000052;GO_REF:0000107;Reactome:R-HSA-5696816,Q9Y3I0,Ensembl;HPA;Reactome,3
RTEL1,GO:0005654;GO:0006281;GO:0006974;GO:0016607;GO:0031965;GO:0043247,DNA damage response;DNA repair;nuclear membrane;nuclear speck;nucleoplasm;telomere maintenance in response to DNA damage,IDA;IEA;ISS;TAS,ECO:0000250;ECO:0000265;ECO:0000304;ECO:0000314;ECO:0000501;ECO:0007322,GO_REF:0000024;GO_REF:0000043;GO_REF:0000052;GO_REF:0000107;GO_REF:0000120;Reactome:R-HSA-163090;Reactome:R-HSA-163096;Reactome:R-HSA-163099;Reactome:R-HSA-163120;Reactome:R-HSA-164617;Reactome:R-HSA-164620;Reactome:R-HSA-5693589,Q9NZ71,BHF-UCL;Ensembl;HPA;Reactome;UniProt,14
RTF1,GO:0005654;GO:0005730;GO:0016593,Cdc73/Paf1 complex;nucleolus;nucleoplasm,IDA;IEA;IPI;TAS,ECO:0000265;ECO:0000304;ECO:0000314;ECO:0000353;ECO:0000501;ECO:0007322,GO_REF:0000044;GO_REF:0000107;GO_REF:0000120;PMID:20178742;Reactome:R-HSA-112379;Reactome:R-HSA-112385;Reactome:R-HSA-112392;Reactome:R-HSA-112395;Reactome:R-HSA-112396;Reactome:R-HSA-113411;Reactome:R-HSA-113412;Reactome:R-HSA-113413;Reactome:R-HSA-113414;Reactome:R-HSA-113429;Reactome:R-HSA-8942099;Reactome:R-HSA-8942101,Q92541,ComplexPortal;Ensembl;Reactome;UniProt,17
RTF2,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9BY42,HPA,2
RTN4,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:11126360,Q9NQC3,UniProt,1
RTP4,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q96DX8,HPA,1
RTRAF,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-5696816,Q9Y224,HPA;Reactome,2
RUNX1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-8865320;Reactome:R-HSA-8865482;Reactome:R-HSA-8865547;Reactome:R-HSA-8877192;Reactome:R-HSA-8877338;Reactome:R-HSA-8877348;Reactome:R-HSA-8877360;Reactome:R-HSA-8877369;Reactome:R-HSA-8877385;Reactome:R-HSA-8877391;Reactome:R-HSA-8877404;Reactome:R-HSA-8877414;Reactome:R-HSA-8877485;Reactome:R-HSA-8877490;Reactome:R-HSA-8877879;Reactome:R-HSA-8878050;Reactome:R-HSA-8878054;Reactome:R-HSA-8878056;Reactome:R-HSA-8931981;Reactome:R-HSA-8932021;Reactome:R-HSA-8932037;Reactome:R-HSA-8932084;Reactome:R-HSA-8934688;Reactome:R-HSA-8934735;Reactome:R-HSA-8934742;Reactome:R-HSA-8935730;Reactome:R-HSA-8935732;Reactome:R-HSA-8935740;Reactome:R-HSA-8935785;Reactome:R-HSA-8935960;Reactome:R-HSA-8935980;Reactome:R-HSA-8936000;Reactome:R-HSA-8936481;Reactome:R-HSA-8936584;Reactome:R-HSA-8936599;Reactome:R-HSA-8936608;Reactome:R-HSA-8936616;Reactome:R-HSA-8936621;Reactome:R-HSA-8936979;Reactome:R-HSA-8936989;Reactome:R-HSA-8937016;Reactome:R-HSA-8937022;Reactome:R-HSA-8937037;Reactome:R-HSA-8937050;Reactome:R-HSA-8937113;Reactome:R-HSA-8937118;Reactome:R-HSA-8937744;Reactome:R-HSA-8937767;Reactome:R-HSA-8937989;Reactome:R-HSA-8938022;Reactome:R-HSA-8938053;Reactome:R-HSA-8938150;Reactome:R-HSA-8938176;Reactome:R-HSA-8938199;Reactome:R-HSA-8938217;Reactome:R-HSA-8938228;Reactome:R-HSA-8938231;Reactome:R-HSA-8938328;Reactome:R-HSA-8938389;Reactome:R-HSA-8938853;Reactome:R-HSA-8938867;Reactome:R-HSA-8938887;Reactome:R-HSA-8938913;Reactome:R-HSA-8938930;Reactome:R-HSA-8938938;Reactome:R-HSA-8938951;Reactome:R-HSA-8938965;Reactome:R-HSA-8939054;Reactome:R-HSA-8939082;Reactome:R-HSA-8952081;Reactome:R-HSA-8956568;Reactome:R-HSA-8956586;Reactome:R-HSA-8956639;Reactome:R-HSA-8956649;Reactome:R-HSA-9604703;Reactome:R-HSA-9731051;Reactome:R-NUL-8865513;Reactome:R-NUL-8865525,Q01196,HPA;Reactome,79
RUNX1T1,GO:0005654;GO:0016363,nuclear matrix;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052;PMID:10973986,Q06455,HPA;UniProt,2
