gene_id,symbol,all_symbols,go_ids,go_names
6749,SSRP1,SSRP1,GO:0006281;GO:0006974;GO:0035101,DNA damage response;DNA repair;FACT complex
675,BRCA2,BRCA2,GO:0000152;GO:0000724;GO:0000800;GO:0006281;GO:0006289;GO:0006302;GO:0006974;GO:0008630;GO:0030330;GO:0042771,"DNA damage response;DNA damage response, signal transduction by p53 class mediator;DNA repair;double-strand break repair;double-strand break repair via homologous recombination;intrinsic apoptotic signaling pathway in response to DNA damage;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;lateral element;nuclear ubiquitin ligase complex;nucleotide-excision repair"
6760,SS18,SS18,GO:0016514;GO:0071564;GO:0140288,GBAF complex;npBAF complex;SWI/SNF complex
6772,STAT1,STAT1,GO:0070721;GO:0090575,ISGF3 complex;RNA polymerase II transcription regulator complex
6773,STAT2,STAT2,GO:0070721;GO:0090575,ISGF3 complex;RNA polymerase II transcription regulator complex
6774,STAT3,STAT3,GO:0090575,RNA polymerase II transcription regulator complex
6775,STAT4,STAT4,GO:0090575,RNA polymerase II transcription regulator complex
6776,STAT5A,STAT5A,GO:0090575,RNA polymerase II transcription regulator complex
6777,STAT5B,STAT5B,GO:0090575,RNA polymerase II transcription regulator complex
6778,STAT6,STAT6,GO:0090575,RNA polymerase II transcription regulator complex
6787,NEK4,NEK4,GO:0006974,DNA damage response
6794,STK11,STK11,GO:0006974,DNA damage response
6827,SUPT4H1,SUPT4H1,GO:0032044,DSIF complex
6829,SUPT5H,SUPT5H,GO:0032044,DSIF complex
6830,SUPT6H,SUPT6H,GO:0008023,transcription elongation factor complex
6837,MED22,MED22,GO:0016592;GO:0070847,core mediator complex;mediator complex
6839,SUV39H1,SUV39H1,GO:0000794;GO:0005677;GO:0006974;GO:0061773,chromatin silencing complex;condensed nuclear chromosome;DNA damage response;eNoSc complex
6847,SYCP1,SYCP1,GO:0000711;GO:0000794;GO:0000795;GO:0000801;GO:0000802,central element;condensed nuclear chromosome;meiotic DNA repair synthesis;synaptonemal complex;transverse filament
6853,SYN1,SYN1,GO:0000795,synaptonemal complex
6872,TAF1,TAF1,GO:0005669;GO:0006974;GO:0071339,DNA damage response;MLL1 complex;transcription factor TFIID complex
6873,TAF2,TAF2,GO:0005669;GO:0033276,transcription factor TFIID complex;transcription factor TFTC complex
6874,TAF4,TAF4,GO:0005669;GO:0033276;GO:0071339,MLL1 complex;transcription factor TFIID complex;transcription factor TFTC complex
6875,TAF4B,TAF4B,GO:0005669,transcription factor TFIID complex
6877,TAF5,TAF5,GO:0005669;GO:0033276,transcription factor TFIID complex;transcription factor TFTC complex
6878,TAF6,TAF6,GO:0005669;GO:0033276;GO:0071339,MLL1 complex;transcription factor TFIID complex;transcription factor TFTC complex
6879,TAF7,TAF7,GO:0005669;GO:0033276;GO:0071339,MLL1 complex;transcription factor TFIID complex;transcription factor TFTC complex
6880,TAF9,TAF9,GO:0005669;GO:0006974;GO:0033276;GO:0071339,DNA damage response;MLL1 complex;transcription factor TFIID complex;transcription factor TFTC complex
6881,TAF10,TAF10,GO:0005669;GO:0033276,transcription factor TFIID complex;transcription factor TFTC complex
6882,TAF11,TAF11,GO:0005669,transcription factor TFIID complex
6883,TAF12,TAF12,GO:0005669;GO:0033276,transcription factor TFIID complex;transcription factor TFTC complex
6884,TAF13,TAF13,GO:0005669,transcription factor TFIID complex
6885,MAP3K7,MAP3K7,GO:0042770,signal transduction in response to DNA damage
6907,TBL1X,TBL1X,GO:0000118,histone deacetylase complex
6908,TBP,TBP,GO:0005668;GO:0005669;GO:0005672;GO:0090575,RNA polymerase II transcription regulator complex;RNA polymerase transcription factor SL1 complex;transcription factor TFIIA complex;transcription factor TFIID complex
6913,TBX15,TBX15,GO:0090571,RNA polymerase II transcription repressor complex
6917,TCEA1,TCEA1,GO:0005669,transcription factor TFIID complex
6919,TCEA2,TCEA2,GO:0008023,transcription elongation factor complex
6921,ELOC,ELOC,GO:0070449,elongin complex
6923,ELOB,ELOB,GO:0070449,elongin complex
6924,ELOA,ELOA,GO:0070449,elongin complex
6925,TCF4,TCF4,GO:0070369;GO:1990907,beta-catenin-TCF complex;beta-catenin-TCF7L2 complex
6929,TCF3,TCF3,GO:0090575,RNA polymerase II transcription regulator complex
6932,TCF7,TCF7,GO:1990907,beta-catenin-TCF complex
6934,TCF7L2,TCF7L2,GO:0070369;GO:0071664;GO:1990907,beta-catenin-TCF complex;beta-catenin-TCF7L2 complex;catenin-TCF7L2 complex
6936,GCFC2,GCFC2,GO:0071008,U2-type post-mRNA release spliceosomal complex
6938,TCF12,TCF12,GO:0090575,RNA polymerase II transcription regulator complex
6939,TCF15,TCF15,GO:0090575,RNA polymerase II transcription regulator complex
6944,VPS72,VPS72,GO:0000812,Swr1 complex
6945,MLX,MLX,GO:0090571;GO:0090575,RNA polymerase II transcription regulator complex;RNA polymerase II transcription repressor complex
6996,TDG,TDG,GO:0006281;GO:0006284;GO:0006285;GO:0006974;GO:0045008,"base-excision repair;base-excision repair, AP site formation;depyrimidination;DNA damage response;DNA repair"
7003,TEAD1,TEAD1,GO:0140552,TEAD-YAP complex
701,BUB1B,BUB1B,GO:0005680;GO:0033597,anaphase-promoting complex;mitotic checkpoint complex
7011,TEP1,TEP1,GO:0005697,telomerase holoenzyme complex
7013,TERF1,TERF1,GO:0000783;GO:0070187,nuclear telomere cap complex;shelterin complex
7014,TERF2,TERF2,GO:0000783;GO:0031848;GO:0070187,nuclear telomere cap complex;protection from non-homologous end joining at telomere;shelterin complex
7015,TERT,TERT,GO:0000333;GO:0000783;GO:0005697,nuclear telomere cap complex;telomerase catalytic core complex;telomerase holoenzyme complex
7023,TFAP4,TFAP4,GO:0030330,"DNA damage response, signal transduction by p53 class mediator"
7027,TFDP1,TFDP1,GO:0035102;GO:0035189;GO:0070176;GO:0090571;GO:0090575,DRM complex;PRC1 complex;Rb-E2F complex;RNA polymerase II transcription regulator complex;RNA polymerase II transcription repressor complex
7029,TFDP2,TFDP2,GO:0070176;GO:0090575,DRM complex;RNA polymerase II transcription regulator complex
7067,THRA,THRA,GO:0090575,RNA polymerase II transcription regulator complex
7068,THRB,THRB,GO:0090575,RNA polymerase II transcription regulator complex
708,C1QBP,C1QBP,GO:0006974,DNA damage response
7088,TLE1,TLE1,GO:1990907,beta-catenin-TCF complex
7090,TLE3,TLE3,GO:1990907,beta-catenin-TCF complex
7091,TLE4,TLE4,GO:1990907,beta-catenin-TCF complex
7111,TMOD1,TMOD1,GO:0008180,COP9 signalosome
7124,TNF,TNF,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
7132,TNFRSF1A,TNFRSF1A,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
7133,TNFRSF1B,TNFRSF1B,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
7141,TNP1,TNP1,GO:0000012,single strand break repair
7150,TOP1,TOP1,GO:0000228,nuclear chromosome
7153,TOP2A,TOP2A,GO:0000228;GO:0006974,DNA damage response;nuclear chromosome
7156,TOP3A,TOP3A,GO:0000724;GO:0006281,DNA repair;double-strand break repair via homologous recombination
7157,TP53,TP53,GO:0006289;GO:0006974;GO:0030330;GO:0031571;GO:0042771,"DNA damage response;DNA damage response, signal transduction by p53 class mediator;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;mitotic G1 DNA damage checkpoint signaling;nucleotide-excision repair"
7158,TP53BP1,TP53BP1,GO:0000077;GO:0006281;GO:0006303;GO:0006974;GO:0097680,DNA damage checkpoint signaling;DNA damage response;DNA repair;double-strand break repair via classical nonhomologous end joining;double-strand break repair via nonhomologous end joining
7161,TP73,TP73,GO:0006298;GO:0006974;GO:0008630;GO:0042771,DNA damage response;intrinsic apoptotic signaling pathway in response to DNA damage;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;mismatch repair
7175,TPR,TPR,GO:0005643;GO:0017056;GO:0044615,nuclear pore;nuclear pore nuclear basket;structural constituent of nuclear pore
7186,TRAF2,TRAF2,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
7188,TRAF5,TRAF5,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
7189,TRAF6,TRAF6,GO:0006974,DNA damage response
7273,TTN,TTN,GO:0000794,condensed nuclear chromosome
727851,RGPD8,RGPD8,GO:0005643,nuclear pore
7283,TUBG1,TUBG1,GO:0000794,condensed nuclear chromosome
728340,GTF2H2C,GTF2H2C,GO:0000439;GO:0005675;GO:0006281;GO:0006289;GO:0006974,DNA damage response;DNA repair;nucleotide-excision repair;transcription factor TFIIH core complex;transcription factor TFIIH holo complex
7286,TUFT1,TUFT1,GO:0005665,"RNA polymerase II, core complex"
729857,RGPD2,RGPD2,GO:0005643,nuclear pore
7307,U2AF1,U2AF1,GO:0005681;GO:0071013;GO:0089701,catalytic step 2 spliceosome;spliceosomal complex;U2AF complex
7310,ZRSR2P1,ZRSR2P1,GO:0005681;GO:0089701,spliceosomal complex;U2AF complex
7317,UBA1,UBA1,GO:0006974,DNA damage response
7318,UBA7,UBA7,GO:0006974,DNA damage response
7319,UBE2A,UBE2A,GO:0006281;GO:0006301;GO:0006974,DNA damage response;DNA damage tolerance;DNA repair
7320,UBE2B,UBE2B,GO:0006281;GO:0006301;GO:0006974,DNA damage response;DNA damage tolerance;DNA repair
7323,UBE2D3,UBE2D3,GO:0006281;GO:0006974,DNA damage response;DNA repair
7325,UBE2E2,UBE2E2,GO:0006974,DNA damage response
7329,UBE2I,UBE2I,GO:0000795;GO:0005643,nuclear pore;synaptonemal complex
7334,UBE2N,UBE2N,GO:0000724;GO:0000729;GO:0006281;GO:0006301;GO:0006974,DNA damage response;DNA damage tolerance;DNA double-strand break processing;DNA repair;double-strand break repair via homologous recombination
7335,UBE2V1,UBE2V1,GO:0006301;GO:0042275,DNA damage tolerance;error-free postreplication DNA repair
7336,UBE2V2,UBE2V2,GO:0000729;GO:0006301;GO:0042275,DNA damage tolerance;DNA double-strand break processing;error-free postreplication DNA repair
7341,SUMO1,SUMO1,GO:0005643;GO:0006281,DNA repair;nuclear pore
7374,UNG,UNG,GO:0000012;GO:0006281;GO:0006284;GO:0006974;GO:0045008;GO:0097510,"base-excision repair;base-excision repair, AP site formation via deaminated base removal;depyrimidination;DNA damage response;DNA repair;single strand break repair"
7376,NR1H2,NR1H2,GO:0090575,RNA polymerase II transcription regulator complex
7398,USP1,USP1,GO:0006281;GO:0006974,DNA damage response;DNA repair
7403,KDM6A,KDM6A,GO:0035097;GO:0044666,histone methyltransferase complex;MLL3/4 complex
7404,UTY,UTY,GO:0044666,MLL3/4 complex
7405,UVRAG,UVRAG,GO:0006281;GO:0006974;GO:0070418;GO:0097680,DNA damage response;DNA repair;DNA-dependent protein kinase complex;double-strand break repair via classical nonhomologous end joining
7415,VCP,VCP,GO:0006281;GO:0006302;GO:0006974;GO:0019985;GO:0036297;GO:0106300,DNA damage response;DNA repair;double-strand break repair;interstrand cross-link repair;protein-DNA covalent cross-linking repair;translesion synthesis
7421,VDR,VDR,GO:0090575,RNA polymerase II transcription regulator complex
7443,VRK1,VRK1,GO:0006974,DNA damage response
7444,VRK2,VRK2,GO:0006974,DNA damage response
7468,NSD2,NSD2,GO:0006302,double-strand break repair
7469,NELFA,NELFA,GO:0032021,NELF complex
7471,WNT1,WNT1,GO:0042770,signal transduction in response to DNA damage
7486,WRN,WRN,GO:0000724;GO:0000731;GO:0006281;GO:0006284;GO:0006298;GO:0006302;GO:0006974,base-excision repair;DNA damage response;DNA repair;DNA synthesis involved in DNA repair;double-strand break repair;double-strand break repair via homologous recombination;mismatch repair
7494,XBP1,XBP1,GO:0090575,RNA polymerase II transcription regulator complex
7507,XPA,XPA,GO:0000110;GO:0000715;GO:0005662;GO:0006281;GO:0006284;GO:0006289;GO:0006974;GO:0008630;GO:0070914;GO:1901255,"base-excision repair;DNA damage response;DNA repair;DNA replication factor A complex;intrinsic apoptotic signaling pathway in response to DNA damage;nucleotide-excision repair;nucleotide-excision repair factor 1 complex;nucleotide-excision repair involved in interstrand cross-link repair;nucleotide-excision repair, DNA damage recognition;UV-damage excision repair"
7508,XPC,XPC,GO:0000109;GO:0000111;GO:0000720;GO:0006281;GO:0006289;GO:0006298;GO:0006974;GO:0031573;GO:0070914;GO:0071942,DNA damage response;DNA repair;mismatch repair;mitotic intra-S DNA damage checkpoint signaling;nucleotide-excision repair;nucleotide-excision repair complex;nucleotide-excision repair factor 2 complex;pyrimidine dimer repair by nucleotide-excision repair;UV-damage excision repair;XPC complex
7515,XRCC1,XRCC1,GO:0000012;GO:0006281;GO:0006284;GO:0006302;GO:0006303;GO:0006974;GO:0070421;GO:0070522,base-excision repair;DNA damage response;DNA ligase III-XRCC1 complex;DNA repair;double-strand break repair;double-strand break repair via nonhomologous end joining;ERCC4-ERCC1 complex;single strand break repair
7516,XRCC2,XRCC2,GO:0000724;GO:0006281;GO:0006974;GO:0033063,DNA damage response;DNA repair;double-strand break repair via homologous recombination;Rad51B-Rad51C-Rad51D-XRCC2 complex
7517,XRCC3,XRCC3,GO:0000724;GO:0006281;GO:0006974;GO:0033065;GO:0036297;GO:0043596;GO:0045003,DNA damage response;DNA repair;double-strand break repair via homologous recombination;double-strand break repair via synthesis-dependent strand annealing;interstrand cross-link repair;nuclear replication fork;Rad51C-XRCC3 complex
7518,XRCC4,XRCC4,GO:0005958;GO:0006281;GO:0006284;GO:0006302;GO:0006303;GO:0006974;GO:0032807,base-excision repair;DNA damage response;DNA ligase IV complex;DNA repair;DNA-dependent protein kinase-DNA ligase 4 complex;double-strand break repair;double-strand break repair via nonhomologous end joining
7520,XRCC5,XRCC5,GO:0000725;GO:0000783;GO:0005958;GO:0006281;GO:0006302;GO:0006303;GO:0006974;GO:0032040;GO:0043564;GO:0070418,DNA damage response;DNA repair;DNA-dependent protein kinase complex;DNA-dependent protein kinase-DNA ligase 4 complex;double-strand break repair;double-strand break repair via nonhomologous end joining;Ku70:Ku80 complex;nuclear telomere cap complex;recombinational repair;small-subunit processome
7528,YY1,YY1,GO:0000724;GO:0005677;GO:0006281;GO:0006974;GO:0031011;GO:0031519,chromatin silencing complex;DNA damage response;DNA repair;double-strand break repair via homologous recombination;Ino80 complex;PcG protein complex
7536,SF1,SF1,GO:0005681;GO:0089701,spliceosomal complex;U2AF complex
755,CFAP410,CFAP410,GO:0006974,DNA damage response
7703,PCGF2,PCGF2,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex
7737,RNF113A,RNF113A,GO:0005681;GO:0005684;GO:0006281;GO:0006974;GO:0071005;GO:0071018,DNA damage response;DNA repair;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex
7764,ZNF217,ZNF217,GO:0000118,histone deacetylase complex
7798,LUZP1,LUZP1,GO:0090537,CERF complex
7832,BTG2,BTG2,GO:0006281;GO:0006974,DNA damage response;DNA repair
7874,USP7,USP7,GO:0006281;GO:0006283;GO:0006307;GO:0006974,DNA alkylation repair;DNA damage response;DNA repair;transcription-coupled nucleotide-excision repair
7884,SLBP,SLBP,GO:0071204,histone pre-mRNA 3'end processing complex
78995,HROB,HROB,GO:0000725;GO:0000731;GO:0006281;GO:0006974;GO:0036297,DNA damage response;DNA repair;DNA synthesis involved in DNA repair;interstrand cross-link repair;recombinational repair
78996,CYREN,CYREN,GO:0006281;GO:0006303;GO:0006974,DNA damage response;DNA repair;double-strand break repair via nonhomologous end joining
79000,AUNIP,AUNIP,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination
79005,SCNM1,SCNM1,GO:0005681;GO:0005689;GO:0071016;GO:0071018,spliceosomal complex;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex
79023,NUP37,NUP37,GO:0005643;GO:0031080,nuclear pore;nuclear pore outer ring
79034,INTS15,INTS15,GO:0032039;GO:0160232,INTAC complex;integrator complex
79035,NABP2,NABP2,GO:0000724;GO:0006281;GO:0006974;GO:0070876,DNA damage response;DNA repair;double-strand break repair via homologous recombination;SOSS complex
79042,TSEN34,TSEN34,GO:0000214,tRNA-intron endonuclease complex
79050,NOC4L,NOC4L,GO:0030692;GO:0032040,Noc4p-Nop14p complex;small-subunit processome
79068,FTO,FTO,GO:0006307,DNA alkylation repair
79073,TMEM109,TMEM109,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
79075,DSCC1,DSCC1,GO:0031390,Ctf18 RFC-like complex
79101,TAF1D,TAF1D,GO:0005668,RNA polymerase transcription factor SL1 complex
7913,DEK,DEK,GO:0110016,B-WICH complex
7917,BAG6,BAG6,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
79171,RBM42,RBM42,GO:0005681;GO:0046540;GO:0071011,precatalytic spliceosome;spliceosomal complex;U4/U6 x U5 tri-snRNP complex
79173,BRME1,BRME1,GO:1990918,double-strand break repair involved in meiotic recombination
79184,BRCC3,BRCC3,GO:0000152;GO:0006281;GO:0006302;GO:0006974;GO:0007095;GO:0070531;GO:0070552;GO:0140861,BRCA1-A complex;BRISC complex;DNA damage response;DNA repair;DNA repair-dependent chromatin remodeling;double-strand break repair;mitotic G2 DNA damage checkpoint signaling;nuclear ubiquitin ligase complex
7919,DDX39B,DDX39B,GO:0000346;GO:0005681;GO:0005687;GO:0005688,spliceosomal complex;transcription export complex;U4 snRNP;U6 snRNP
79228,THOC6,THOC6,GO:0000346;GO:0000347;GO:0000445,THO complex;THO complex part of transcription export complex;transcription export complex
7936,NELFE,NELFE,GO:0032021,NELF complex
79447,PAGR1,PAGR1,GO:0006281;GO:0006974;GO:0035097;GO:0044666,DNA damage response;DNA repair;histone methyltransferase complex;MLL3/4 complex
79576,NKAP,NKAP,GO:0005681;GO:0071007,spliceosomal complex;U2-type catalytic step 2 spliceosome
79577,CDC73,CDC73,GO:0016593,Cdc73/Paf1 complex
79595,SAP130,SAP130,GO:0070822,Sin3-type complex
79621,RNASEH2B,RNASEH2B,GO:0006298,mismatch repair
79622,SNRNP25,SNRNP25,GO:0005681;GO:0005689;GO:0034693;GO:0071016,spliceosomal complex;U11/U12 snRNP;U12-type precatalytic spliceosome;U12-type spliceosomal complex
79624,ARMT1,ARMT1,GO:0006974,DNA damage response
79637,ARMC7,ARMC7,GO:0005681;GO:0071018,spliceosomal complex;U12-type catalytic step 2 spliceosome
79643,CHMP6,CHMP6,GO:0005643,nuclear pore
79661,NEIL1,NEIL1,GO:0006281;GO:0006284;GO:0006287;GO:0006974;GO:0045008,"base-excision repair;base-excision repair, gap-filling;depyrimidination;DNA damage response;DNA repair"
79664,ICE2,ICE2,GO:0008023,transcription elongation factor complex
79665,DHX40,DHX40,GO:0005681,spliceosomal complex
79677,SMC6,SMC6,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination
79685,SAP30L,SAP30L,GO:0000118;GO:0070822,histone deacetylase complex;Sin3-type complex
79706,PRKRIP1,PRKRIP1,GO:0005681;GO:0071006;GO:0071007;GO:0071020,post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
79718,TBL1XR1,TBL1XR1,GO:0000118,histone deacetylase complex
79728,PALB2,PALB2,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination
79733,E2F8,E2F8,GO:0090575,RNA polymerase II transcription regulator complex
79738,BBS10,BBS10,GO:0006974,DNA damage response
7975,MAFK,MAFK,GO:0090575,RNA polymerase II transcription regulator complex
79753,SNIP1,SNIP1,GO:0005681;GO:0005686;GO:0070274;GO:0071005;GO:0071006;GO:0071018,RES complex;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome
79759,ZNF668,ZNF668,GO:0006281,DNA repair
79789,CLMN,CLMN,GO:0034993,meiotic nuclear membrane microtubule tethering complex
7979,SEM1,SEM1,GO:0000724;GO:0032039;GO:0070390,double-strand break repair via homologous recombination;integrator complex;transcription export complex 2
79791,FBXO31,FBXO31,GO:0006974;GO:0031571;GO:0042770,DNA damage response;mitotic G1 DNA damage checkpoint signaling;signal transduction in response to DNA damage
79840,NHEJ1,NHEJ1,GO:0005958;GO:0006281;GO:0006302;GO:0006303;GO:0006974;GO:0032807,DNA damage response;DNA ligase IV complex;DNA repair;DNA-dependent protein kinase-DNA ligase 4 complex;double-strand break repair;double-strand break repair via nonhomologous end joining
79858,NEK11,NEK11,GO:0031573,mitotic intra-S DNA damage checkpoint signaling
79869,CPSF7,CPSF7,GO:0005847;GO:0005849,mRNA cleavage and polyadenylation specificity factor complex;mRNA cleavage factor complex
79885,HDAC11,HDAC11,GO:0000118,histone deacetylase complex
79897,RPP21,RPP21,GO:0005655,nucleolar ribonuclease P complex
79902,NUP85,NUP85,GO:0005643;GO:0017056;GO:0031080,nuclear pore;nuclear pore outer ring;structural constituent of nuclear pore
79913,ACTR5,ACTR5,GO:0006281;GO:0006302;GO:0006974;GO:0031011;GO:0070914,DNA damage response;DNA repair;double-strand break repair;Ino80 complex;UV-damage excision repair
79915,ATAD5,ATAD5,GO:0006974;GO:0008630;GO:0042770;GO:0042771,DNA damage response;intrinsic apoptotic signaling pathway in response to DNA damage;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;signal transduction in response to DNA damage
79954,NOL10,NOL10,GO:0032040,small-subunit processome
79968,WDR76,WDR76,GO:0006974,DNA damage response
79991,STN1,STN1,GO:1990879,CST complex
80010,RMI1,RMI1,GO:0000724,double-strand break repair via homologous recombination
80011,PSME3IP1,PSME3IP1,GO:0005681;GO:0071006,spliceosomal complex;U2-type catalytic step 1 spliceosome
80012,PHC3,PHC3,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex
80119,PIF1,PIF1,GO:0006281;GO:0006974,DNA damage response;DNA repair
80124,VCPIP1,VCPIP1,GO:0006281;GO:0006974;GO:0106300,DNA damage response;DNA repair;protein-DNA covalent cross-linking repair
80145,THOC7,THOC7,GO:0000346;GO:0000347;GO:0000445,THO complex;THO complex part of transcription export complex;transcription export complex
80149,ZC3H12A,ZC3H12A,GO:0006974,DNA damage response
80169,CTC1,CTC1,GO:0006974;GO:1990879,CST complex;DNA damage response
80174,DBF4B,DBF4B,GO:0031431,Dbf4-dependent protein kinase complex
80198,MUS81,MUS81,GO:0000727;GO:0006281;GO:0006302;GO:0006974;GO:0031573;GO:0043596,DNA damage response;DNA repair;double-strand break repair;double-strand break repair via break-induced replication;mitotic intra-S DNA damage checkpoint signaling;nuclear replication fork
8021,NUP214,NUP214,GO:0005643;GO:0017056;GO:1990876,cytoplasmic side of nuclear pore;nuclear pore;structural constituent of nuclear pore
80233,FAAP100,FAAP100,GO:0006281;GO:0006974;GO:0036297;GO:0043240,DNA damage response;DNA repair;Fanconi anaemia nuclear complex;interstrand cross-link repair
80237,ELL3,ELL3,GO:0008023,transcription elongation factor complex
80254,CEP63,CEP63,GO:0000077;GO:0006974;GO:0042770,DNA damage checkpoint signaling;DNA damage response;signal transduction in response to DNA damage
80279,CDK5RAP3,CDK5RAP3,GO:0007095,mitotic G2 DNA damage checkpoint signaling
80306,MED28,MED28,GO:0016592;GO:0070847,core mediator complex;mediator complex
80312,TET1,TET1,GO:0070822,Sin3-type complex
80314,EPC1,EPC1,GO:0000724,double-strand break repair via homologous recombination
80335,WDR82,WDR82,GO:0035097;GO:0048188,histone methyltransferase complex;Set1C/COMPASS complex
80349,SKIC8,SKIC8,GO:0016593,Cdc73/Paf1 complex
8061,FOSL1,FOSL1,GO:0090575,RNA polymerase II transcription regulator complex
80746,TSEN2,TSEN2,GO:0000214,tRNA-intron endonuclease complex
80789,INTS5,INTS5,GO:0032039;GO:0160232,INTAC complex;integrator complex
80816,ASXL3,ASXL3,GO:0035517,PR-DUB complex
80820,EEPD1,EEPD1,GO:0006281,DNA repair
8085,KMT2D,KMT2D,GO:0035097;GO:0044666,histone methyltransferase complex;MLL3/4 complex
80854,SETD7,SETD7,GO:0006974,DNA damage response
8086,AAAS,AAAS,GO:0005643,nuclear pore
8091,HMGA2,HMGA2,GO:0000228;GO:0006284,base-excision repair;nuclear chromosome
8099,CDK2AP1,CDK2AP1,GO:0016581,NuRD complex
8110,DPF3,DPF3,GO:0016514;GO:0035060;GO:0071565,brahma complex;nBAF complex;SWI/SNF complex
81488,POLR2M,POLR2M,GO:0005665,"RNA polymerase II, core complex"
81550,TDRD3,TDRD3,GO:0035145,exon-exon junction complex
81556,INTS14,INTS14,GO:0032039;GO:0160232,INTAC complex;integrator complex
81576,YJU2B,YJU2B,GO:0005684;GO:0071014,post-mRNA release spliceosomal complex;U2-type spliceosomal complex
81608,FIP1L1,FIP1L1,GO:0005847,mRNA cleavage and polyadenylation specificity factor complex
81611,ANP32E,ANP32E,GO:0000812,Swr1 complex
8175,SF3A2,SF3A2,GO:0005681;GO:0005684;GO:0005686;GO:0071004;GO:0071005;GO:0071006;GO:0071011;GO:0071013,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type prespliceosome;U2-type spliceosomal complex
8178,ELL,ELL,GO:0008023,transcription elongation factor complex
81857,MED25,MED25,GO:0016592;GO:0070847,core mediator complex;mediator complex
81887,LAS1L,LAS1L,GO:0071339,MLL1 complex
8189,SYMPK,SYMPK,GO:0005847;GO:0005849,mRNA cleavage and polyadenylation specificity factor complex;mRNA cleavage factor complex
81928,CABLES2,CABLES2,GO:0030330,"DNA damage response, signal transduction by p53 class mediator"
81929,SEH1L,SEH1L,GO:0005643;GO:0031080,nuclear pore;nuclear pore outer ring
8193,DPF1,DPF1,GO:0071565,nBAF complex
8204,NRIP1,NRIP1,GO:0000118,histone deacetylase complex
8208,CHAF1B,CHAF1B,GO:0006281;GO:0006974,DNA damage response;DNA repair
8220,ESS2,ESS2,GO:0005681;GO:0071013,catalytic step 2 spliceosome;spliceosomal complex
8227,AKAP17A,AKAP17A,GO:0005681,spliceosomal complex
8233,ZRSR2,ZRSR2,GO:0005681;GO:0005689;GO:0034693;GO:0089701,spliceosomal complex;U11/U12 snRNP;U12-type spliceosomal complex;U2AF complex
8239,USP9X,USP9X,GO:0006307,DNA alkylation repair
8243,SMC1A,SMC1A,GO:0000794;GO:0006281;GO:0006974,condensed nuclear chromosome;DNA damage response;DNA repair
8289,ARID1A,ARID1A,GO:0016514;GO:0035060;GO:0071564;GO:0071565;GO:0140092,bBAF complex;brahma complex;nBAF complex;npBAF complex;SWI/SNF complex
8290,H3-4,H3-4,GO:0000794,condensed nuclear chromosome
8295,TRRAP,TRRAP,GO:0000812;GO:0033276;GO:0140861,DNA repair-dependent chromatin remodeling;Swr1 complex;transcription factor TFTC complex
8314,BAP1,BAP1,GO:0035517,PR-DUB complex
8317,CDC7,CDC7,GO:0000727;GO:0031431;GO:0031573,Dbf4-dependent protein kinase complex;double-strand break repair via break-induced replication;mitotic intra-S DNA damage checkpoint signaling
8318,CDC45,CDC45,GO:0000727;GO:0031261;GO:0071162,CMG complex;DNA replication preinitiation complex;double-strand break repair via break-induced replication
83439,TCF7L1,TCF7L1,GO:1990907,beta-catenin-TCF complex
83443,SF3B5,SF3B5,GO:0005681;GO:0005684;GO:0005686;GO:0005689;GO:0034693;GO:0071005;GO:0071006;GO:0071011;GO:0071016;GO:0071018,precatalytic spliceosome;spliceosomal complex;U11/U12 snRNP;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex
