gene_id,symbol,all_symbols,go_ids,go_names
51514,DTL,DTL,GO:0005654;GO:0006974;GO:0007095;GO:0019985;GO:0031965,DNA damage response;mitotic G2 DNA damage checkpoint signaling;nuclear membrane;nucleoplasm;translesion synthesis
51517,NCKIPSD,NCKIPSD,GO:0005654;GO:0008180,COP9 signalosome;nucleoplasm
51523,CXXC5,CXXC5,GO:0005654,nucleoplasm
51529,ANAPC11,ANAPC11,GO:0005654;GO:0005680;GO:0005730,anaphase-promoting complex;nucleolus;nucleoplasm
51530,ZC3HC1,ZC3HC1,GO:0005635;GO:0005654;GO:0031965;GO:0044615,nuclear envelope;nuclear membrane;nuclear pore nuclear basket;nucleoplasm
51533,PHF7,PHF7,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
51535,PPHLN1,PPHLN1,GO:0005654;GO:0140283;GO:0140286,HUSH complex;HUSH2 complex;nucleoplasm
51538,ZCCHC17,ZCCHC17,GO:0005730,nucleolus
51547,SIRT7,SIRT7,GO:0005654;GO:0005730;GO:0005731;GO:0006281;GO:0006974;GO:0016607;GO:0140861,DNA damage response;DNA repair;DNA repair-dependent chromatin remodeling;nuclear speck;nucleolus;nucleolus organizer region;nucleoplasm
51548,SIRT6,SIRT6,GO:0005654;GO:0005730;GO:0006281;GO:0006284;GO:0006302;GO:0006974;GO:0140861,base-excision repair;DNA damage response;DNA repair;DNA repair-dependent chromatin remodeling;double-strand break repair;nucleolus;nucleoplasm
51550,CINP,CINP,GO:0006281;GO:0006974,DNA damage response;DNA repair
51562,MBIP,MBIP,GO:0005654;GO:0005730,nucleolus;nucleoplasm
51564,HDAC7,HDAC7,GO:0000118;GO:0005654,histone deacetylase complex;nucleoplasm
51567,TDP2,TDP2,GO:0005654;GO:0005730;GO:0006281;GO:0006302;GO:0006974;GO:0016604;GO:0016605,DNA damage response;DNA repair;double-strand break repair;nuclear body;nucleolus;nucleoplasm;PML body
51574,LARP7,LARP7,GO:0005654;GO:0120259,7SK snRNP;nucleoplasm
51575,ESF1,ESF1,GO:0005654;GO:0005730,nucleolus;nucleoplasm
51585,PCF11,PCF11,GO:0005654;GO:0005849,mRNA cleavage factor complex;nucleoplasm
51586,MED15,MED15,GO:0005654;GO:0070847,core mediator complex;nucleoplasm
51588,PIAS4,PIAS4,GO:0005654;GO:0006302;GO:0016363;GO:0016605,double-strand break repair;nuclear matrix;nucleoplasm;PML body
51592,TRIM33,TRIM33,GO:0005654,nucleoplasm
51593,SRRT,SRRT,GO:0005654;GO:0016604,nuclear body;nucleoplasm
51602,NOP58,NOP58,GO:0001650;GO:0005654;GO:0005730;GO:0015030;GO:0032040,Cajal body;fibrillar center;nucleolus;nucleoplasm;small-subunit processome
51605,TRMT6,TRMT6,GO:0005654,nucleoplasm
51608,GET4,GET4,GO:0005654;GO:0005730,nucleolus;nucleoplasm
51616,TAF9B,TAF9B,GO:0005654;GO:0005669;GO:0033276,nucleoplasm;transcription factor TFIID complex;transcription factor TFTC complex
51631,LUC7L2,LUC7L2,GO:0005654;GO:0005685;GO:0016607;GO:0071004,nuclear speck;nucleoplasm;U1 snRNP;U2-type prespliceosome
51634,RBMX2,RBMX2,GO:0005654;GO:0005681;GO:0005686;GO:0005730;GO:0031965;GO:0070274;GO:0071005;GO:0071006;GO:0071011;GO:0071018,nuclear membrane;nucleolus;nucleoplasm;precatalytic spliceosome;RES complex;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome
51637,RTRAF,RTRAF,GO:0005654,nucleoplasm
51639,SF3B6,SF3B6,GO:0005654;GO:0005681;GO:0005684;GO:0005686;GO:0005689;GO:0034693;GO:0071006;GO:0071011;GO:0071016;GO:0071018,nucleoplasm;precatalytic spliceosome;spliceosomal complex;U11/U12 snRNP;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type spliceosomal complex
51645,PPIL1,PPIL1,GO:0005654;GO:0005681;GO:0005730;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071020,catalytic step 2 spliceosome;nucleolus;nucleoplasm;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
51647,CIAO2B,CIAO2B,GO:0005654,nucleoplasm
51652,CHMP3,CHMP3,GO:0005643,nuclear pore
51654,CDK5RAP1,CDK5RAP1,GO:0005654,nucleoplasm
51659,GINS2,GINS2,GO:0000727;GO:0000811;GO:0005654;GO:0071162,CMG complex;double-strand break repair via break-induced replication;GINS complex;nucleoplasm
51667,NUB1,NUB1,GO:0005654;GO:0005730,nucleolus;nucleoplasm
51684,SUFU,SUFU,GO:0005654,nucleoplasm
51686,OAZ3,OAZ3,GO:0005654,nucleoplasm
51690,LSM7,LSM7,GO:0005654;GO:0005681;GO:0005688;GO:0005689;GO:0005691;GO:0046540;GO:0071001;GO:0071002;GO:0071004;GO:0071005;GO:0071009;GO:0071011;GO:0071013;GO:0097526,catalytic step 2 spliceosome;nucleoplasm;precatalytic spliceosome;spliceosomal complex;spliceosomal tri-snRNP complex;U12-type spliceosomal complex;U2-type precatalytic spliceosome;U2-type prespliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP
51691,LSM8,LSM8,GO:0005654;GO:0005681;GO:0005688;GO:0005691;GO:0046540;GO:0071001;GO:0071002;GO:0071005;GO:0071009;GO:0071011,nucleoplasm;precatalytic spliceosome;spliceosomal complex;U2-type precatalytic spliceosome;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U4atac/U6atac x U5 tri-snRNP complex;U6 snRNP;U6atac snRNP
51692,CPSF3,CPSF3,GO:0005654;GO:0005847;GO:0005849,mRNA cleavage and polyadenylation specificity factor complex;mRNA cleavage factor complex;nucleoplasm
51701,NLK,NLK,GO:0005654,nucleoplasm
51720,UIMC1,UIMC1,GO:0005654;GO:0006281;GO:0006302;GO:0006974;GO:0007095;GO:0016604;GO:0070531;GO:0140861,BRCA1-A complex;DNA damage response;DNA repair;DNA repair-dependent chromatin remodeling;double-strand break repair;mitotic G2 DNA damage checkpoint signaling;nuclear body;nucleoplasm
51727,CMPK1,CMPK1,GO:0005654,nucleoplasm
51728,POLR3K,POLR3K,GO:0005654;GO:0005666,nucleoplasm;RNA polymerase III complex
51729,WBP11,WBP11,GO:0005654,nucleoplasm
51734,MSRB1,MSRB1,GO:0005654,nucleoplasm
51741,WWOX,WWOX,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
51742,ARID4B,ARID4B,GO:0005654;GO:0070822,nucleoplasm;Sin3-type complex
51747,LUC7L3,LUC7L3,GO:0005654;GO:0005685;GO:0016607;GO:0071004,nuclear speck;nucleoplasm;U1 snRNP;U2-type prespliceosome
51750,RTEL1,RTEL1,GO:0005654;GO:0006281;GO:0006974;GO:0016607;GO:0031965;GO:0043247,DNA damage response;DNA repair;nuclear membrane;nuclear speck;nucleoplasm;telomere maintenance in response to DNA damage
51755,CDK12,CDK12,GO:0005654;GO:0008024;GO:0016607;GO:0019908,cyclin/CDK positive transcription elongation factor complex;nuclear cyclin-dependent protein kinase holoenzyme complex;nuclear speck;nucleoplasm
51759,C9orf78,C9orf78,GO:0005654;GO:0005681,nucleoplasm;spliceosomal complex
51768,TM7SF3,TM7SF3,GO:0005654,nucleoplasm
51773,RSF1,RSF1,GO:0005654;GO:0031213,nucleoplasm;RSF complex
51776,MAP3K20,MAP3K20,GO:0000077,DNA damage checkpoint signaling
51780,KDM3B,KDM3B,GO:0000118;GO:0005654,histone deacetylase complex;nucleoplasm
51808,PHAX,PHAX,GO:0005654;GO:0015030,Cajal body;nucleoplasm
5187,PER1,PER1,GO:0005654,nucleoplasm
5202,PFDN2,PFDN2,GO:0005654,nucleoplasm
5208,PFKFB2,PFKFB2,GO:0005654,nucleoplasm
5209,PFKFB3,PFKFB3,GO:0005654,nucleoplasm
5218,CDK14,CDK14,GO:0005654,nucleoplasm
5224,PGAM2,PGAM2,GO:0005654,nucleoplasm
5241,PGR,PGR,GO:0005654;GO:0051457,maintenance of protein location in nucleus;nucleoplasm
5245,PHB1,PHB1,GO:0005654,nucleoplasm
5252,PHF1,PHF1,GO:0005654;GO:0006974;GO:0035098;GO:0140861,DNA damage response;DNA repair-dependent chromatin remodeling;ESC/E(Z) complex;nucleoplasm
5253,PHF2,PHF2,GO:0005654;GO:0005730,nucleolus;nucleoplasm
5273,SERPINB10,SERPINB10,GO:0005654,nucleoplasm
5275,SERPINB13,SERPINB13,GO:0005654;GO:0005730,nucleolus;nucleoplasm
5286,PIK3C2A,PIK3C2A,GO:0005654,nucleoplasm
5291,PIK3CB,PIK3CB,GO:0005654;GO:0005730,nucleolus;nucleoplasm
5292,PIM1,PIM1,GO:0005654;GO:0005730,nucleolus;nucleoplasm
5295,PIK3R1,PIK3R1,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage
5300,PIN1,PIN1,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
5303,PIN4,PIN4,GO:0005654;GO:0005730,nucleolus;nucleoplasm
5305,PIP4K2A,PIP4K2A,GO:0005654,nucleoplasm
5307,PITX1,PITX1,GO:0005730,nucleolus
5308,PITX2,PITX2,GO:0005654,nucleoplasm
5315,PKM,PKM,GO:0005654,nucleoplasm
5317,PKP1,PKP1,GO:0097165,nuclear stress granule
5318,PKP2,PKP2,GO:0005654,nucleoplasm
5321,PLA2G4A,PLA2G4A,GO:0005635,nuclear envelope
5324,PLAG1,PLAG1,GO:0005654;GO:0016604;GO:0016607,nuclear body;nuclear speck;nucleoplasm
5325,PLAGL1,PLAGL1,GO:0005654;GO:0016604,nuclear body;nucleoplasm
5331,PLCB3,PLCB3,GO:0005654,nucleoplasm
53335,BCL11A,BCL11A,GO:0005654;GO:0016363;GO:0016514;GO:0016604,nuclear body;nuclear matrix;nucleoplasm;SWI/SNF complex
53347,UBASH3A,UBASH3A,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
5335,PLCG1,PLCG1,GO:0008180,COP9 signalosome
53354,PANK1,PANK1,GO:0005730,nucleolus
53358,SHC3,SHC3,GO:0005654,nucleoplasm
53371,NUP54,NUP54,GO:0005635;GO:0005643;GO:0017056;GO:0031965;GO:0044613,nuclear envelope;nuclear membrane;nuclear pore;nuclear pore central transport channel;structural constituent of nuclear pore
5347,PLK1,PLK1,GO:0000795;GO:0005654;GO:0006302;GO:0007095;GO:0097681,double-strand break repair;double-strand break repair via alternative nonhomologous end joining;mitotic G2 DNA damage checkpoint signaling;nucleoplasm;synaptonemal complex
5356,PLRG1,PLRG1,GO:0001650;GO:0005654;GO:0005662;GO:0005681;GO:0016607;GO:0031965;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071018;GO:0071020,catalytic step 2 spliceosome;DNA replication factor A complex;fibrillar center;nuclear membrane;nuclear speck;nucleoplasm;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome
5359,PLSCR1,PLSCR1,GO:0005654;GO:0005730,nucleolus;nucleoplasm
5361,PLXNA1,PLXNA1,GO:0005654,nucleoplasm
53615,MBD3,MBD3,GO:0005654;GO:0016581,nucleoplasm;NuRD complex
53632,PRKAG3,PRKAG3,GO:0005654,nucleoplasm
53635,PTOV1,PTOV1,GO:0005654,nucleoplasm
5366,PMAIP1,PMAIP1,GO:0006974,DNA damage response
5371,PML,PML,GO:0005654;GO:0005730;GO:0008630;GO:0016363;GO:0016604;GO:0016605;GO:0030330;GO:0042771;GO:0051457,"DNA damage response, signal transduction by p53 class mediator;intrinsic apoptotic signaling pathway in response to DNA damage;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;maintenance of protein location in nucleus;nuclear body;nuclear matrix;nucleolus;nucleoplasm;PML body"
5378,PMS1,PMS1,GO:0000710;GO:0006281;GO:0006298;GO:0006974;GO:0032390,DNA damage response;DNA repair;meiotic mismatch repair;mismatch repair;MutLbeta complex
5379,PMS2P1,PMS2P1,GO:0006298,mismatch repair
5380,PMS2P2,PMS2P2,GO:0006298,mismatch repair
5383,PMS2P5,PMS2P5,GO:0006298,mismatch repair
5387,PMS2P3,PMS2P3,GO:0006298,mismatch repair
5393,EXOSC9,EXOSC9,GO:0000176;GO:0000228;GO:0005654;GO:0005730;GO:0101019,nuclear chromosome;nuclear exosome (RNase complex);nucleolar exosome (RNase complex);nucleolus;nucleoplasm
53938,PPIL3,PPIL3,GO:0005654;GO:0005681;GO:0071013,catalytic step 2 spliceosome;nucleoplasm;spliceosomal complex
5394,EXOSC10,EXOSC10,GO:0000176;GO:0005654;GO:0005730;GO:0006281;GO:0006974;GO:0032040;GO:0101019,DNA damage response;DNA repair;nuclear exosome (RNase complex);nucleolar exosome (RNase complex);nucleolus;nucleoplasm;small-subunit processome
5395,PMS2,PMS2,GO:0000710;GO:0005654;GO:0006281;GO:0006298;GO:0006974;GO:0032389,DNA damage response;DNA repair;meiotic mismatch repair;mismatch repair;MutLalpha complex;nucleoplasm
5396,PRRX1,PRRX1,GO:0005654,nucleoplasm
53981,CPSF2,CPSF2,GO:0005654;GO:0005847;GO:0005849,mRNA cleavage and polyadenylation specificity factor complex;mRNA cleavage factor complex;nucleoplasm
54014,BRWD1,BRWD1,GO:0005654;GO:0005730,nucleolus;nucleoplasm
54033,RBM11,RBM11,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
54069,MIS18A,MIS18A,GO:0005654;GO:0098654,CENP-A recruiting complex;nucleoplasm
54107,POLE3,POLE3,GO:0005654;GO:0006974;GO:0008622;GO:0008623,CHRAC;DNA damage response;epsilon DNA polymerase complex;nucleoplasm
54108,CHRAC1,CHRAC1,GO:0008622;GO:0008623,CHRAC;epsilon DNA polymerase complex
5411,PNN,PNN,GO:0005654;GO:0005681;GO:0016607;GO:0035145;GO:0071013,catalytic step 2 spliceosome;exon-exon junction complex;nuclear speck;nucleoplasm;spliceosomal complex
54145,H2BC12L,H2BC12L,GO:0005654,nucleoplasm
54187,NANS,NANS,GO:0005654,nucleoplasm
5422,POLA1,POLA1,GO:0000731;GO:0005635;GO:0005654;GO:0005658;GO:0005730;GO:0006281;GO:0006289;GO:0006303;GO:0016363;GO:1904161,alpha DNA polymerase:primase complex;DNA repair;DNA synthesis involved in DNA repair;DNA synthesis involved in UV-damage excision repair;double-strand break repair via nonhomologous end joining;nuclear envelope;nuclear matrix;nucleolus;nucleoplasm;nucleotide-excision repair
5423,POLB,POLB,GO:0005654;GO:0006281;GO:0006284;GO:0006287;GO:0006290;GO:0006297;GO:0006303;GO:0006974;GO:0008630;GO:0070421,"base-excision repair;base-excision repair, gap-filling;DNA damage response;DNA ligase III-XRCC1 complex;DNA repair;double-strand break repair via nonhomologous end joining;intrinsic apoptotic signaling pathway in response to DNA damage;nucleoplasm;nucleotide-excision repair, DNA gap filling;pyrimidine dimer repair"
5424,POLD1,POLD1,GO:0000109;GO:0000731;GO:0005654;GO:0006281;GO:0006287;GO:0006297;GO:0006974;GO:0043625;GO:0045004;GO:0070987,"base-excision repair, gap-filling;delta DNA polymerase complex;DNA damage response;DNA repair;DNA replication proofreading;DNA synthesis involved in DNA repair;error-free translesion synthesis;nucleoplasm;nucleotide-excision repair complex;nucleotide-excision repair, DNA gap filling"
5425,POLD2,POLD2,GO:0005654;GO:0006281;GO:0006974;GO:0042276;GO:0043625,delta DNA polymerase complex;DNA damage response;DNA repair;error-prone translesion synthesis;nucleoplasm
5426,POLE,POLE,GO:0000731;GO:0005654;GO:0006281;GO:0006287;GO:0006297;GO:0006974;GO:0008622;GO:0045004,"base-excision repair, gap-filling;DNA damage response;DNA repair;DNA replication proofreading;DNA synthesis involved in DNA repair;epsilon DNA polymerase complex;nucleoplasm;nucleotide-excision repair, DNA gap filling"
5427,POLE2,POLE2,GO:0005654;GO:0006281;GO:0008622;GO:0016604;GO:0031981;GO:0042276,DNA repair;epsilon DNA polymerase complex;error-prone translesion synthesis;nuclear body;nuclear lumen;nucleoplasm
5428,POLG,POLG,GO:0006284;GO:0006287;GO:0045004,"base-excision repair;base-excision repair, gap-filling;DNA replication proofreading"
5429,POLH,POLH,GO:0000731;GO:0005654;GO:0006281;GO:0006290;GO:0006301;GO:0006974;GO:0019985;GO:0042276;GO:0070987,DNA damage response;DNA damage tolerance;DNA repair;DNA synthesis involved in DNA repair;error-free translesion synthesis;error-prone translesion synthesis;nucleoplasm;pyrimidine dimer repair;translesion synthesis
5430,POLR2A,POLR2A,GO:0005654;GO:0005665;GO:0005730,"nucleolus;nucleoplasm;RNA polymerase II, core complex"
5431,POLR2B,POLR2B,GO:0005654;GO:0005665,"nucleoplasm;RNA polymerase II, core complex"
5432,POLR2C,POLR2C,GO:0005654;GO:0005665,"nucleoplasm;RNA polymerase II, core complex"
5433,POLR2D,POLR2D,GO:0005654;GO:0005665;GO:0016607,"nuclear speck;nucleoplasm;RNA polymerase II, core complex"
5434,POLR2E,POLR2E,GO:0005654;GO:0005665;GO:0005666;GO:0005730;GO:0005736,"nucleolus;nucleoplasm;RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex"
5435,POLR2F,POLR2F,GO:0001650;GO:0005654;GO:0005665;GO:0005666;GO:0005730;GO:0005736,"fibrillar center;nucleolus;nucleoplasm;RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex"
5436,POLR2G,POLR2G,GO:0005654;GO:0005665,"nucleoplasm;RNA polymerase II, core complex"
5437,POLR2H,POLR2H,GO:0005654;GO:0005665;GO:0005666;GO:0005730;GO:0005736,"nucleolus;nucleoplasm;RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex"
5438,POLR2I,POLR2I,GO:0005654;GO:0005665;GO:0005730;GO:0006283,"nucleolus;nucleoplasm;RNA polymerase II, core complex;transcription-coupled nucleotide-excision repair"
54386,TERF2IP,TERF2IP,GO:0000228;GO:0000783;GO:0005654;GO:0031848;GO:0070187,nuclear chromosome;nuclear telomere cap complex;nucleoplasm;protection from non-homologous end joining at telomere;shelterin complex
5439,POLR2J,POLR2J,GO:0005654;GO:0005665,"nucleoplasm;RNA polymerase II, core complex"
5440,POLR2K,POLR2K,GO:0001650;GO:0005654;GO:0005665;GO:0005666;GO:0005730;GO:0005736,"fibrillar center;nucleolus;nucleoplasm;RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex"
5441,POLR2L,POLR2L,GO:0005654;GO:0005665;GO:0005666;GO:0005730;GO:0005736,"nucleolus;nucleoplasm;RNA polymerase I complex;RNA polymerase II, core complex;RNA polymerase III complex"
54433,GAR1,GAR1,GO:0001650;GO:0005654;GO:0005697;GO:0005730;GO:0015030;GO:0031429;GO:0072589;GO:0090661,box H/ACA scaRNP complex;box H/ACA snoRNP complex;box H/ACA telomerase RNP complex;Cajal body;fibrillar center;nucleolus;nucleoplasm;telomerase holoenzyme complex
54439,RBM27,RBM27,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
54443,ANLN,ANLN,GO:0005654,nucleoplasm
54454,ATAD2B,ATAD2B,GO:0005654,nucleoplasm
54457,TAF7L,TAF7L,GO:0005669,transcription factor TFIID complex
54458,PRR13,PRR13,GO:0005654,nucleoplasm
54465,ETAA1,ETAA1,GO:0005654;GO:0006281;GO:0006974;GO:0016607;GO:0043596,DNA damage response;DNA repair;nuclear replication fork;nuclear speck;nucleoplasm
54466,SPIN2A,SPIN2A,GO:0005654,nucleoplasm
54468,MIOS,MIOS,GO:0005654,nucleoplasm
5447,POR,POR,GO:0005654,nucleoplasm
54472,TOLLIP,TOLLIP,GO:0016604,nuclear body
54475,NLE1,NLE1,GO:0005730,nucleolus
54478,PIMREG,PIMREG,GO:0005654;GO:0005730,nucleolus;nucleoplasm
54487,DGCR8,DGCR8,GO:0005654;GO:0005730;GO:0006974;GO:0016604;GO:0070877,DNA damage response;microprocessor complex;nuclear body;nucleolus;nucleoplasm
54490,UGT2B28,UGT2B28,GO:0005640,nuclear outer membrane
54491,OTULINL,OTULINL,GO:0005635,nuclear envelope
54496,PRMT7,PRMT7,GO:0005654,nucleoplasm
54498,SMOX,SMOX,GO:0005654;GO:0031965,nuclear membrane;nucleoplasm
545,ATR,ATR,GO:0000077;GO:0005635;GO:0005654;GO:0006281;GO:0006302;GO:0006974;GO:0016605;GO:0036297;GO:0070310,ATR-ATRIP complex;DNA damage checkpoint signaling;DNA damage response;DNA repair;double-strand break repair;interstrand cross-link repair;nuclear envelope;nucleoplasm;PML body
5450,POU2AF1,POU2AF1,GO:0090575,RNA polymerase II transcription regulator complex
54502,RBM47,RBM47,GO:0030895,apolipoprotein B mRNA editing enzyme complex
5451,POU2F1,POU2F1,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
54512,EXOSC4,EXOSC4,GO:0000176;GO:0005654;GO:0005730;GO:0101019,nuclear exosome (RNase complex);nucleolar exosome (RNase complex);nucleolus;nucleoplasm
5452,POU2F2,POU2F2,GO:0005654,nucleoplasm
5453,POU3F1,POU3F1,GO:0005654,nucleoplasm
54531,MIER2,MIER2,GO:0000118;GO:0005654,histone deacetylase complex;nucleoplasm
54537,SHLD2,SHLD2,GO:0005654;GO:0006281;GO:0006974;GO:0043247,DNA damage response;DNA repair;nucleoplasm;telomere maintenance in response to DNA damage
5454,POU3F2,POU3F2,GO:0005654,nucleoplasm
54540,FAM193B,FAM193B,GO:0005654;GO:0005730,nucleolus;nucleoplasm
54541,DDIT4,DDIT4,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
5455,POU3F3,POU3F3,GO:0005654,nucleoplasm
54552,GNL3L,GNL3L,GO:0005697;GO:0005730,nucleolus;telomerase holoenzyme complex
54554,WDR5B,WDR5B,GO:0005654;GO:0048188,nucleoplasm;Set1C/COMPASS complex
54555,DDX49,DDX49,GO:0005654;GO:0005730,nucleolus;nucleoplasm
54556,ING3,ING3,GO:0000812;GO:0005654,nucleoplasm;Swr1 complex
5457,POU4F1,POU4F1,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
5458,POU4F2,POU4F2,GO:0005654;GO:0016607,nuclear speck;nucleoplasm
54584,GNB1L,GNB1L,GO:0000077;GO:0006974,DNA damage checkpoint signaling;DNA damage response
5459,POU4F3,POU4F3,GO:0005654,nucleoplasm
546,ATRX,ATRX,GO:0000228;GO:0005654;GO:0006281;GO:0006974;GO:0016604;GO:0016605;GO:0030330,"DNA damage response;DNA damage response, signal transduction by p53 class mediator;DNA repair;nuclear body;nuclear chromosome;nucleoplasm;PML body"
5460,POU5F1,POU5F1,GO:0005654,nucleoplasm
54606,DDX56,DDX56,GO:0005730,nucleolus
54617,INO80,INO80,GO:0000724;GO:0005654;GO:0006281;GO:0006302;GO:0006974;GO:0016604;GO:0031011;GO:0070914,DNA damage response;DNA repair;double-strand break repair;double-strand break repair via homologous recombination;Ino80 complex;nuclear body;nucleoplasm;UV-damage excision repair
5462,POU5F1B,POU5F1B,GO:0005654,nucleoplasm
54623,PAF1,PAF1,GO:0001650;GO:0005654;GO:0016593,Cdc73/Paf1 complex;fibrillar center;nucleoplasm
54629,MINDY2,MINDY2,GO:0005654,nucleoplasm
5465,PPARA,PPARA,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
54658,UGT1A1,UGT1A1,GO:0006974,DNA damage response
54663,WDR74,WDR74,GO:0000176;GO:0005730,nuclear exosome (RNase complex);nucleolus
5467,PPARD,PPARD,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
5468,PPARG,PPARG,GO:0005654;GO:0090575,nucleoplasm;RNA polymerase II transcription regulator complex
5469,MED1,MED1,GO:0005654;GO:0005730;GO:0016592;GO:0070847,core mediator complex;mediator complex;nucleolus;nucleoplasm
54700,RRN3,RRN3,GO:0005654;GO:0005730,nucleolus;nucleoplasm
54715,RBFOX1,RBFOX1,GO:0005654;GO:0097165,nuclear stress granule;nucleoplasm
54726,OTUD4,OTUD4,GO:0006307,DNA alkylation repair
54737,MPHOSPH8,MPHOSPH8,GO:0005654;GO:0140283;GO:0140286,HUSH complex;HUSH2 complex;nucleoplasm
