symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
BIN1,GO:0090571,RNA polymerase II transcription repressor complex,IPI,ECO:0000353,PMID:15992821,O00499,ComplexPortal,1
BIRC5,GO:0000228;GO:1990713,nuclear chromosome;survivin complex,IDA;IPI,ECO:0000314;ECO:0000353,PMID:10949038;PMID:16322459,O15392,ComplexPortal;UniProt,2
BLM,GO:0000228;GO:0000800,lateral element;nuclear chromosome,IDA,ECO:0000314,PMID:10728666;PMID:23509288,P54132,UniProt,2
BMAL1,GO:1990513,CLOCK-BMAL transcription complex,IPI,ECO:0000353,PMID:23229515,O00327,ComplexPortal,1
BMAL2,GO:1990513,CLOCK-BMAL transcription complex,IPI,ECO:0000353,PMID:10864977,Q8WYA1,ComplexPortal,1
BMI1,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:12167701;PMID:19636380;PMID:21282530;PMID:22325352;PMID:26151332;PMID:34680880,P35226,ComplexPortal;GO_Central;UniProt,7
BMS1,GO:0032040,small-subunit processome,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:34516797,Q14692,ComplexPortal;GO_Central;UniProt,3
BNIP1,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:7954800,Q12981,UniProt,1
BNIP2,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:7954800,Q12982,UniProt,1
BNIP3,GO:0005635,nuclear envelope,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:7954800,Q12983,GO_Central;UniProt,2
BNIP3L,GO:0005635,nuclear envelope,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:10381623,O60238,GO_Central;UniProt,2
BOD1,GO:0048188,Set1C/COMPASS complex,IPI,ECO:0000353,PMID:23508102,Q96IK1,ComplexPortal,1
BOD1L1,GO:0048188,Set1C/COMPASS complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:23508102,Q8NFC6,ComplexPortal;GO_Central,2
BOP1,GO:0070545,PeBoW complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16043514;PMID:16738141;PMID:17353269,Q14137,ComplexPortal;GO_Central;MGI;UniProt,5
BPTF,GO:0016589,NURF complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:14609955;PMID:20850016,Q12830,ComplexPortal;GO_Central;UniProt,3
BRCA1,GO:0000152;GO:0000800;GO:0031436;GO:0070531;GO:0070532;GO:0070533,BRCA1-A complex;BRCA1-B complex;BRCA1-BARD1 complex;BRCA1-C complex;lateral element;nuclear ubiquitin ligase complex,IBA;IDA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:11573085;PMID:12890688;PMID:14636569;PMID:15265711;PMID:16391231;PMID:17525340;PMID:17525341;PMID:17525342;PMID:19117993;PMID:19261748;PMID:19261749;PMID:20351172;PMID:20656689;PMID:9774970,P38398,ComplexPortal;GO_Central;MGI;UniProt,17
BRCA2,GO:0000152;GO:0000800,lateral element;nuclear ubiquitin ligase complex,IDA,ECO:0000314,PMID:14636569;PMID:9774970,P51587,ComplexPortal;MGI,2
BRCC3,GO:0000152;GO:0070531;GO:0070552,BRCA1-A complex;BRISC complex;nuclear ubiquitin ligase complex,IBA;IDA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:14636569;PMID:17525341;PMID:19202061;PMID:19214193;PMID:19261746;PMID:19261748;PMID:19261749;PMID:20656689;PMID:24075985;PMID:31253574,P46736,ComplexPortal;GO_Central;UniProt,14
BRD1,GO:0036409,histone H3-K14 acetyltransferase complex,IDA,ECO:0000314,PMID:21753189,O95696,UniProt,1
BRD4,GO:0000794,condensed nuclear chromosome,IDA,ECO:0000314,PMID:10938129,O60885,MGI,1
BRD7,GO:0016586,RSC-type complex,NAS,ECO:0005547,PMID:8804307,Q9NPI1,ComplexPortal,1
BRD8,GO:0000812,Swr1 complex,IDA,ECO:0000314,PMID:24463511,Q9H0E9,UniProt,1
BRD9,GO:0016514;GO:0140288,GBAF complex;SWI/SNF complex,IDA;NAS,ECO:0000314;ECO:0005547,PMID:23644491;PMID:29374058,Q9H8M2,ComplexPortal;UniProt,3
BRIP1,GO:0031965;GO:0070532,BRCA1-B complex;nuclear membrane,IDA;IPI,ECO:0000314;ECO:0000353,GO_REF:0000052;PMID:16391231,A0A804HHV8;A0A804HJV4;A0A804HK62;A0A804HKS0;A0A804HL36;J3KS24;J3QKX0;Q9BX63,ComplexPortal;HPA,9
BRMS1,GO:0070822,Sin3-type complex,IBA;NAS,ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:28554894,Q9HCU9,ComplexPortal;GO_Central,2
BRMS1L,GO:0070822,Sin3-type complex,IBA;NAS,ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:28554894,Q5PSV4,ComplexPortal;GO_Central,2
BROX,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:34818527,Q5VW32,UniProt,1
BUB1B,GO:0005680;GO:0033597,anaphase-promoting complex;mitotic checkpoint complex,IPI;TAS,ECO:0000304;ECO:0000353,PMID:10477750;PMID:27509861,O60566,ComplexPortal;PINC,2
BUB3,GO:0033597,mitotic checkpoint complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:27509861,O43684,ComplexPortal;GO_Central,2
BUD13,GO:0005681;GO:0005684;GO:0005686;GO:0070274;GO:0071005;GO:0071006;GO:0071018,RES complex;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex,IBA;IDA;IPI;ISS;NAS,ECO:0000250;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:15565172;PMID:29360106;PMID:31744343;PMID:33509932;PMID:39068178,Q9BRD0,BHF-UCL;ComplexPortal;GO_Central;UniProt,10
BUD31,GO:0005681;GO:0071006;GO:0071007;GO:0071014;GO:0071020,post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:28076346;PMID:30728453;PMID:35705093;PMID:39068178,P41223,ComplexPortal;GO_Central;UniProt,10
C1D,GO:0000176,nuclear exosome (RNase complex),TAS,ECO:0000304,PMID:17412707,Q13901,UniProt,1
C9orf78,GO:0005681,spliceosomal complex,IBA,ECO:0000318,GO_REF:0000033,Q9NZ63,GO_Central,1
CACTIN,GO:0005681;GO:0071006;GO:0071007;GO:0071013,catalytic step 2 spliceosome;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11991638;PMID:35705093,Q8WUQ7,ComplexPortal;GO_Central;UniProt,5
CALR,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:21590275,P27797,UniProt,1
CALR3,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:21590275,Q96L12,UniProt,1
CAMSAP3,GO:0031298,replication fork protection complex,IBA,ECO:0000318,GO_REF:0000033,Q9P1Y5,GO_Central,1
CARM1,GO:0043596,nuclear replication fork,IDA,ECO:0000314,PMID:33412112,Q86X55,UniProt,1
CASC3,GO:0005681;GO:0031965;GO:0035145;GO:0071006;GO:0071007;GO:0071020,exon-exon junction complex;nuclear membrane;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000052;GO_REF:0000114;PMID:16601204;PMID:16931718;PMID:29301961;PMID:30728453;PMID:35705093;PMID:39068178,K7EQ38;O15234,ComplexPortal;GO_Central;HPA;UniProt,14
CASK,GO:0005652,nuclear lamina,IDA,ECO:0000314,PMID:18664494,O14936,BHF-UCL;CACAO,2
CBFB,GO:0016513,core-binding factor complex,IBA;IPI;TAS,ECO:0000304;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:10856244;PMID:18258917;PMID:20591170;PMID:39696918,Q13951,ComplexPortal;GO_Central;UniProt,5
CBX2,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:12167701;PMID:19636380;PMID:21282530;PMID:34680880,Q14781,ComplexPortal;GO_Central;UniProt,5
CBX3,GO:0005635;GO:0005637;GO:0061793;GO:0090575,chromatin lock complex;nuclear envelope;nuclear inner membrane;RNA polymerase II transcription regulator complex,IDA;IPI;ISS;NAS,ECO:0000250;ECO:0000303;ECO:0000314;ECO:0000353,GO_REF:0000024;PMID:17540172;PMID:29795351;PMID:8663349,Q13185,ARUK-UCL;ComplexPortal;UniProt,4
CBX4,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:12167701;PMID:19636380;PMID:21282530;PMID:34680880,O00257,ComplexPortal;GO_Central;UniProt,5
CBX5,GO:0000118;GO:0005635;GO:0035097,histone deacetylase complex;histone methyltransferase complex;nuclear envelope,ISS;TAS,ECO:0000250;ECO:0000304,GO_REF:0000024;PMID:8663349,P45973,BHF-UCL;PINC,3
CBX6,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:21282530;PMID:34680880,O95503,ComplexPortal;GO_Central;UniProt,3
CBX7,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;ISS;NAS,ECO:0000250;ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000024;GO_REF:0000033;PMID:21282530;PMID:34680880,O95931,ComplexPortal;GO_Central;UniProt,4
CBX8,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:12167701;PMID:19636380;PMID:21282530;PMID:34680880,Q9HC52,ComplexPortal;GO_Central;UniProt,5
CC2D1B,GO:0005635,nuclear envelope,TAS,ECO:0000304,Reactome:R-HSA-9668389;Reactome:R-HSA-9668395;Reactome:R-HSA-9668405;Reactome:R-HSA-9668415;Reactome:R-HSA-9668419,Q5T0F9,Reactome,5
CCAR1,GO:0005641,nuclear envelope lumen,IDA,ECO:0000314,PMID:12816952,Q8IX12,MGI,1
CCDC12,GO:0005684;GO:0071014,post-mRNA release spliceosomal complex;U2-type spliceosomal complex,IBA,ECO:0000318,GO_REF:0000033,Q8WUD4,GO_Central,2
CCDC9,GO:0035145,exon-exon junction complex,IDA,ECO:0000314,PMID:33973408,Q9Y3X0,UniProt,1
CCNB1IP1,GO:0000795,synaptonemal complex,ISS,ECO:0000250,GO_REF:0000024,Q9NPC3,UniProt,1
CCNC,GO:0016592;GO:1990508,CKM complex;mediator complex,IBA;IPI;ISS,ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:19047373,P24863,ComplexPortal;GO_Central,3
CCND2,GO:0031965,nuclear membrane,IDA,ECO:0000314,PMID:18827403,P30279,UniProt,1
CCNH,GO:0000439;GO:0005675;GO:0070516;GO:0070985,CAK-ERCC2 complex;transcription factor TFIIH core complex;transcription factor TFIIH holo complex;transcription factor TFIIK complex,IBA;IDA;IMP;IPI,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:15220921;PMID:23393140;PMID:8692841;PMID:8692842;PMID:9852112,P51946,ComplexPortal;GO_Central;UniProt,9
CCNK,GO:0008024,cyclin/CDK positive transcription elongation factor complex,IBA,ECO:0000318,GO_REF:0000033,O75909,GO_Central,1
CCNT1,GO:0008024;GO:0070691,cyclin/CDK positive transcription elongation factor complex;P-TEFb complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:15905409;PMID:18483487;PMID:18566585;PMID:28431135;PMID:29849146;PMID:30134174;PMID:9499409,O60563,ComplexPortal;FlyBase;GO_Central;UniProt,8
CCNT2,GO:0008024,cyclin/CDK positive transcription elongation factor complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:9499409,O60583,GO_Central;UniProt,2
CD2BP2,GO:0005681;GO:0005682;GO:0046540,spliceosomal complex;U4/U6 x U5 tri-snRNP complex;U5 snRNP,IBA;IDA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:15840814;PMID:38467877,O95400,BHF-UCL;ComplexPortal;GO_Central,5
CDC16,GO:0005680,anaphase-promoting complex,IBA;IDA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:16364912;PMID:21926987;PMID:27120157,Q13042,ComplexPortal;GO_Central;UniProt,5
CDC20,GO:0005680;GO:0033597,anaphase-promoting complex;mitotic checkpoint complex,IBA;IDA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:11459825;PMID:14743218;PMID:27120157;PMID:27509861,Q12834,ComplexPortal;GO_Central;UniProt,6
CDC20B,GO:0005680,anaphase-promoting complex,IBA,ECO:0000318,GO_REF:0000033,Q86Y33,GO_Central,1
CDC23,GO:0005680,anaphase-promoting complex,IBA;IDA;IPI;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:14657031;PMID:16364912;PMID:21926987;PMID:27120157;PMID:9790767,Q9UJX2,ComplexPortal;GO_Central;PINC;UniProt,7
CDC26,GO:0005680,anaphase-promoting complex,IBA;IDA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:10922056;PMID:16364912;PMID:27120157,Q8NHZ8,ComplexPortal;GO_Central;MGI;UniProt,5
CDC27,GO:0005680,anaphase-promoting complex,IBA;IDA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:16364912;PMID:21926987;PMID:27120157,P30260,ComplexPortal;GO_Central;UniProt,5
CDC40,GO:0005681;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071020,catalytic step 2 spliceosome;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11991638;PMID:28076346;PMID:30728453;PMID:35705093;PMID:39068178,O60508,ComplexPortal;GO_Central;UniProt,11
CDC45,GO:0031261;GO:0071162,CMG complex;DNA replication preinitiation complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:22474384,O75419,ComplexPortal;GO_Central,2
CDC5L,GO:0005662;GO:0005681;GO:0071006;GO:0071007;GO:0071013;GO:0071014;GO:0071018;GO:0071020,catalytic step 2 spliceosome;DNA replication factor A complex;post-mRNA release spliceosomal complex;post-spliceosomal complex;spliceosomal complex;U12-type catalytic step 2 spliceosome;U2-type catalytic step 1 spliceosome;U2-type catalytic step 2 spliceosome,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:11991638;PMID:24332808;PMID:28076346;PMID:30728453;PMID:33509932;PMID:35705093;PMID:39068178,Q99459,ComplexPortal;GO_Central;UniProt,13
CDC7,GO:0031431,Dbf4-dependent protein kinase complex,IPI,ECO:0000353,PMID:16899510,O00311,ComplexPortal,1
CDC73,GO:0016593,Cdc73/Paf1 complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:16307923;PMID:18987311;PMID:20178742,Q6P1J9,ComplexPortal;GO_Central;UniProt,5
CDK12,GO:0008024;GO:0019908,cyclin/CDK positive transcription elongation factor complex;nuclear cyclin-dependent protein kinase holoenzyme complex,IBA;ISS,ECO:0000250;ECO:0000318,GO_REF:0000024;GO_REF:0000033,Q9NYV4,GO_Central;UniProt,2
CDK13,GO:0008024;GO:0019908,cyclin/CDK positive transcription elongation factor complex;nuclear cyclin-dependent protein kinase holoenzyme complex,IBA;ISS,ECO:0000250;ECO:0000318,GO_REF:0000024;GO_REF:0000033,Q14004,GO_Central;UniProt,2
CDK19,GO:1990508,CKM complex,IBA;ISS,ECO:0000318;ECO:0005546,GO_REF:0000033;GO_REF:0000114,Q9BWU1,ComplexPortal;GO_Central,2
CDK2AP1,GO:0016581,NuRD complex,IDA,ECO:0000314,PMID:20523938;PMID:33283408,O14519,UniProt,2
CDK2AP2,GO:0016581,NuRD complex,IDA,ECO:0000314,PMID:33283408,O75956,UniProt,1
CDK4,GO:0031965,nuclear membrane,IDA,ECO:0000314,PMID:18827403,P11802,UniProt,1
CDK7,GO:0000439;GO:0005675;GO:0070516;GO:0070985,CAK-ERCC2 complex;transcription factor TFIIH core complex;transcription factor TFIIH holo complex;transcription factor TFIIK complex,IBA;IDA;IMP;IPI,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:15220921;PMID:23393140;PMID:8692841;PMID:9852112,P50613,ComplexPortal;GO_Central;UniProt,7
CDK8,GO:0016592;GO:1990508,CKM complex;mediator complex,IBA;IDA;IMP;IPI,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:14638676;PMID:19047373;PMID:30905399,P49336,ComplexPortal;GO_Central;MGI;UniProt,4
CDK9,GO:0008023;GO:0008024;GO:0070691,cyclin/CDK positive transcription elongation factor complex;P-TEFb complex;transcription elongation factor complex,IDA;IPI;TAS,ECO:0000304;ECO:0000314;ECO:0000353,PMID:10866664;PMID:15905409;PMID:18483487;PMID:18566585;PMID:22195968;PMID:30134174;PMID:9499409,P50750,ComplexPortal;FlyBase;PINC;UniProt,8
CDKN1A,GO:0070557,PCNA-p21 complex,IDA;IMP;IPI,ECO:0000314;ECO:0000315;ECO:0000353,PMID:11463845;PMID:11595739;PMID:18794347,P38936,DisProt;UniProt,3
CEBPA,GO:0036488;GO:0090575;GO:1990647,C/EBP complex;CHOP-C/EBP complex;RNA polymerase II transcription regulator complex,IMP;IPI,ECO:0000315;ECO:0000353,PMID:16946298;PMID:20102225;PMID:23661758,P49715,BHF-UCL;ComplexPortal,5
CEBPB,GO:0036488;GO:0090575;GO:1990647,C/EBP complex;CHOP-C/EBP complex;RNA polymerase II transcription regulator complex,EXP;IPI;NAS,ECO:0000303;ECO:0000353;ECO:0005543,PMID:11792321;PMID:15775988;PMID:20102225,P17676,ComplexPortal;ParkinsonsUK-UCL,5
CEBPD,GO:0090575,RNA polymerase II transcription regulator complex,IPI;NAS,ECO:0000353;ECO:0005547,PMID:20102225,P49716,ComplexPortal,2
CEBPE,GO:0090575,RNA polymerase II transcription regulator complex,IPI,ECO:0000353,PMID:23661758;PMID:28186491,Q15744,ComplexPortal,2
CEBPG,GO:0090575,RNA polymerase II transcription regulator complex,IPI,ECO:0000353,PMID:20102225;PMID:23661758,P53567,ComplexPortal,2
CECR2,GO:0090537,CERF complex,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:15640247,Q9BXF3,ComplexPortal;GO_Central;MGI,4
CEMIP,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,H0YL56;Q8WUJ3,HPA,2
CENATAC,GO:0071009;GO:0071016,U12-type precatalytic spliceosome;U4atac/U6atac x U5 tri-snRNP complex,IPI;NAS,ECO:0000353;ECO:0005547,PMID:38484052,Q86UT8,ComplexPortal,2
CENPF,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:12154071,P49454,UniProt,1
CENPS,GO:0043240;GO:0071821,FANCM-MHF complex;Fanconi anaemia nuclear complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:20347428;PMID:20347429,Q8N2Z9,ComplexPortal;GO_Central;UniProt,6
CENPX,GO:0043240;GO:0071821,FANCM-MHF complex;Fanconi anaemia nuclear complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:20347428;PMID:20347429,A8MT69,ComplexPortal;GO_Central;UniProt,6
CERS2,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,H0YKH6;H0YLQ6;H0YNU7;Q5SZE1;Q5SZE2;Q5SZE3;Q5SZE4;Q96G23,HPA,8
CETN2,GO:0044615;GO:0070390;GO:0071942,nuclear pore nuclear basket;transcription export complex 2;XPC complex,IDA;IPI;ISS,ECO:0000314;ECO:0000353;ECO:0005546,GO_REF:0000114;PMID:11279143;PMID:21962512;PMID:22307388;PMID:23591820,P41208,ComplexPortal;UniProt,6
CETN3,GO:0044615;GO:0070390,nuclear pore nuclear basket;transcription export complex 2,IDA;IPI,ECO:0000314;ECO:0000353,PMID:22307388;PMID:23591820,O15182,ComplexPortal;UniProt,3
CFDP1,GO:0000812,Swr1 complex,IBA,ECO:0000318,GO_REF:0000033,Q9UEE9,GO_Central,1
CHD1,GO:0000228,nuclear chromosome,IDA,ECO:0000314,PMID:9326634,O14646,GO_Central,1
CHD3,GO:0016581,NuRD complex,IBA;IDA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547,GO_REF:0000033;PMID:16428440;PMID:17827154;PMID:27068747;PMID:33283408,Q12873,BHF-UCL;ComplexPortal;GO_Central;UniProt,5
CHD4,GO:0016581;GO:0090575,NuRD complex;RNA polymerase II transcription regulator complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:16428440;PMID:19644445;PMID:29795351;PMID:33283408,Q14839,ARUK-UCL;ComplexPortal;GO_Central;UniProt,5
CHD5,GO:0016581,NuRD complex,IBA;ISS,ECO:0000250;ECO:0000318,GO_REF:0000024;GO_REF:0000033,Q8TDI0,GO_Central;UniProt,2
CHD8,GO:0071339,MLL1 complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:15960975,Q9HCK8,GO_Central;UniProt,2
CHEK1,GO:0000794,condensed nuclear chromosome,IDA,ECO:0000314,PMID:9382850,O14757,UniProt,1
CHMP1A,GO:0000794;GO:0005643,condensed nuclear chromosome;nuclear pore,IDA,ECO:0000314,PMID:11559747;PMID:26040713,Q9HD42,ComplexPortal;UniProt,2
CHMP1B,GO:0005643,nuclear pore,IDA,ECO:0000314,PMID:26040713,Q7LBR1,ComplexPortal,1
CHMP2A,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IDA,ECO:0000314,PMID:26040712;PMID:26040713,O43633,ComplexPortal;UniProt,2
CHMP2B,GO:0005643,nuclear pore,IDA,ECO:0000314,PMID:26040713,Q9UQN3,ComplexPortal,1
CHMP3,GO:0005643,nuclear pore,IDA,ECO:0000314,PMID:26040713,Q9Y3E7,ComplexPortal,1
CHMP4A,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:26040713,Q9BY43,ComplexPortal;GO_Central,2
CHMP4B,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:26040712;PMID:26040713,Q9H444,ComplexPortal;GO_Central;UniProt,3
CHMP4BP1,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,P59074,GO_Central,1
CHMP4C,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:26040713,Q96CF2,ComplexPortal;GO_Central,2
CHMP5,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:26040713,Q9NZZ3,ComplexPortal;GO_Central,2
CHMP6,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:26040713,Q96FZ7,ComplexPortal;GO_Central,2
CHMP7,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:26040712;PMID:26040713,Q8WUX9,ComplexPortal;GO_Central;UniProt,3
CHRAC1,GO:0008622;GO:0008623,CHRAC;epsilon DNA polymerase complex,IBA;NAS,ECO:0000303;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:10880450,Q9NRG0,ComplexPortal;GO_Central;UniProt,4
CHTF18,GO:0031390,Ctf18 RFC-like complex,IDA;NAS,ECO:0000314;ECO:0005547,PMID:12930902;PMID:38669181,Q8WVB6,ComplexPortal;UniProt,2
CHTF8,GO:0031390,Ctf18 RFC-like complex,IDA;NAS,ECO:0000314;ECO:0005547,PMID:12930902;PMID:38669181,P0CG13,ComplexPortal;UniProt,2
CHTOP,GO:0000346,transcription export complex,IDA;NAS,ECO:0000314;ECO:0005547,PMID:23299939;PMID:33191911,Q9Y3Y2,ComplexPortal;UniProt,2
CIR1,GO:0005681;GO:0071006,spliceosomal complex;U2-type catalytic step 1 spliceosome,IPI,ECO:0000353,PMID:39068178,Q86X95,ComplexPortal,2
CIRBP,GO:0005681,spliceosomal complex,IBA,ECO:0000318,GO_REF:0000033,Q14011,GO_Central,1
CLIC1,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:9139710,O00299,MGI,1
CLK1,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,B8ZZR0;P49759,HPA,2
CLMN,GO:0005640;GO:0034993,meiotic nuclear membrane microtubule tethering complex;nuclear outer membrane,IBA,ECO:0000318,GO_REF:0000033,Q96JQ2,GO_Central,2
CLNS1A,GO:0005681,spliceosomal complex,IBA,ECO:0000318,GO_REF:0000033,P54105,GO_Central,1
CLOCK,GO:1990513,CLOCK-BMAL transcription complex,IBA;IPI,ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:10864977;PMID:23229515,O15516,ComplexPortal;GO_Central,3
CLP1,GO:0000214;GO:0005849,mRNA cleavage factor complex;tRNA-intron endonuclease complex,IDA;IPI,ECO:0000314;ECO:0000353,PMID:17495927;PMID:34584079;PMID:35177536,Q92989,ComplexPortal;UniProt,3
CLTC,GO:0031523,Myb complex,IDA,ECO:0000314,PMID:18548008,Q49AL0,MGI,1
CNEP1R1,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,IDA;TAS,ECO:0000304;ECO:0000314,PMID:22134922;Reactome:R-HSA-4419948,Q8N9A8,Reactome;UniProt,2
COPS2,GO:0008180,COP9 signalosome,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:18850735;PMID:25043011;PMID:9535219,P61201,ComplexPortal;GO_Central;UniProt,5
COPS3,GO:0008180,COP9 signalosome,IBA;IDA;IPI;ISS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:18850735;PMID:25043011,Q9UNS2,ComplexPortal;GO_Central;UniProt,4
