symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
RPP25,GO:0005655,nucleolar ribonuclease P complex,IPI,ECO:0000353,PMID:30454648,Q9BUL9,ComplexPortal,1
RPP30,GO:0005655,nucleolar ribonuclease P complex,IBA;IPI;TAS,ECO:0000304;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:30454648;PMID:9630247,P78346,ComplexPortal;GO_Central;PINC,3
RPP38,GO:0005655,nucleolar ribonuclease P complex,IEA;IPI,ECO:0000256;ECO:0000353,GO_REF:0000002;PMID:30454648,P78345,ComplexPortal;InterPro,2
RPP40,GO:0005655,nucleolar ribonuclease P complex,IPI;TAS,ECO:0000304;ECO:0000353,PMID:30454648;PMID:9630247,O75818,ComplexPortal;PINC,2
RPS11,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62280,UniProt,1
RPS12,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P25398,UniProt,1
RPS13,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62277,UniProt,1
RPS14,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62263,UniProt,1
RPS15A,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62244,UniProt,1
RPS16,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62249,UniProt,1
RPS17,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P08708,UniProt,1
RPS19,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P39019,UniProt,1
RPS19BP1,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,Q86WX3,UniProt,1
RPS23,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62266,UniProt,1
RPS24,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62847,UniProt,1
RPS27,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P42677,UniProt,1
RPS27A,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62979,UniProt,1
RPS27L,GO:0030330;GO:0031571;GO:0042771,"DNA damage response, signal transduction by p53 class mediator;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;mitotic G1 DNA damage checkpoint signaling",IDA;IMP,ECO:0000314;ECO:0000315,PMID:17057733;PMID:18056458,Q71UM5,UniProt,4
RPS28,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62857,UniProt,1
RPS3,GO:0006281;GO:0006284;GO:0006974;GO:0071159,base-excision repair;DNA damage response;DNA repair;NF-kappaB complex,IDA;IEA;IEP;IMP,ECO:0000270;ECO:0000314;ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:15518571;PMID:17560175;PMID:18045535;PMID:19059439,P23396,CAFA;GO_Central;UniProt,6
RPS3A,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P61247,UniProt,1
RPS4X,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62701,UniProt,1
RPS5,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P46782,UniProt,1
RPS6,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62753,UniProt,1
RPS6KA6,GO:0030330,"DNA damage response, signal transduction by p53 class mediator",IBA;IMP,ECO:0000315;ECO:0000318,GO_REF:0000033;PMID:15042092,Q9UK32,GO_Central;UniProt,2
RPS7,GO:0032040,small-subunit processome,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:34516797,P62081,GO_Central;UniProt,2
RPS8,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P62241,UniProt,1
RPS9,GO:0032040,small-subunit processome,IDA,ECO:0000314,PMID:34516797,P46781,UniProt,1
RPTOR,GO:0006974,DNA damage response,NAS,ECO:0005547,PMID:17041623,Q8N122,ComplexPortal,1
RRM1,GO:0000731;GO:0006281,DNA repair;DNA synthesis involved in DNA repair,IDA;NAS,ECO:0000314;ECO:0005547,PMID:10716435;PMID:11719458,P23921,ComplexPortal,2
RRM2,GO:0006281,DNA repair,IDA,ECO:0000314,PMID:22632967,P31350,UniProt,1
RRM2B,GO:0000731;GO:0006281;GO:0006974,DNA damage response;DNA repair;DNA synthesis involved in DNA repair,IDA;IEA;NAS,ECO:0000314;ECO:0000501;ECO:0005547;ECO:0007322,GO_REF:0000043;GO_REF:0000120;PMID:10716435;PMID:11719458,Q7LG56,ComplexPortal;UniProt,4
RRP12,GO:0031965,nuclear membrane,IEA,ECO:0007322,GO_REF:0000044,Q5JTH9,UniProt,1
RRP7A,GO:0032040;GO:0032545;GO:0034456,CURI complex;small-subunit processome;UTP-C complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:34516797,Q9Y3A4,ComplexPortal;GO_Central;UniProt,4
RRP7BP,GO:0032545;GO:0034456,CURI complex;UTP-C complex,IBA,ECO:0000318,GO_REF:0000033,Q9NSQ0,GO_Central,2
RRP8,GO:0005677;GO:0061773,chromatin silencing complex;eNoSc complex,IBA;IDA;IPI,ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;PMID:18485871,O43159,ComplexPortal;GO_Central;UniProt,3
RRP9,GO:0032040,small-subunit processome,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:34516797,O43818,ComplexPortal;GO_Central;UniProt,3
RRS1,GO:0000794,condensed nuclear chromosome,IDA,ECO:0000314,PMID:19465021,Q15050,UniProt,1
RSF1,GO:0031213,RSF complex,IBA;IEA;IPI,ECO:0000256;ECO:0000318;ECO:0000353,GO_REF:0000002;GO_REF:0000033;PMID:12972596;PMID:9836642,Q96T23,ComplexPortal;GO_Central;InterPro;UniProt,4
RSPH1,GO:0000794,condensed nuclear chromosome,IEA,ECO:0000265,GO_REF:0000107,Q8WYR4,Ensembl,1
RTCB,GO:0005635,nuclear envelope,IEA,ECO:0000265,GO_REF:0000107,Q9Y3I0,Ensembl,1
RTEL1,GO:0006281;GO:0006974;GO:0031965;GO:0043247,DNA damage response;DNA repair;nuclear membrane;telomere maintenance in response to DNA damage,IDA;IEA;ISS,ECO:0000250;ECO:0000265;ECO:0000314;ECO:0000501;ECO:0007322,GO_REF:0000024;GO_REF:0000043;GO_REF:0000052;GO_REF:0000107;GO_REF:0000120,Q9NZ71,BHF-UCL;Ensembl;HPA;UniProt,5
RTF1,GO:0016593,Cdc73/Paf1 complex,IDA;IEA;IPI,ECO:0000314;ECO:0000353;ECO:0000501,GO_REF:0000120;PMID:20178742,Q92541,ComplexPortal;UniProt,3
RTN4,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:11126360,Q9NQC3,UniProt,1
RUNX1,GO:0016513,core-binding factor complex,IEA;IPI;TAS,ECO:0000256;ECO:0000304;ECO:0000353,GO_REF:0000117;PMID:10856244;PMID:18258917,Q01196,ComplexPortal;UniProt,3
RUNX2,GO:0016513,core-binding factor complex,IPI,ECO:0000353,PMID:20591170,Q13950,ComplexPortal,1
RUNX3,GO:0016513,core-binding factor complex,IPI;TAS,ECO:0000304;ECO:0000353,PMID:18258917;PMID:39696918,Q13761,ComplexPortal;UniProt,2
RUVBL1,GO:0000812;GO:0006281;GO:0006974;GO:0031011;GO:0071339,DNA damage response;DNA repair;Ino80 complex;MLL1 complex;Swr1 complex,IBA;IDA;IEA,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000117;PMID:15960975;PMID:18026119;PMID:21303910;PMID:24463511;PMID:30337683,Q9Y265,ComplexPortal;GO_Central;UniProt,11
RUVBL2,GO:0000812;GO:0006281;GO:0006974;GO:0031011;GO:0071339,DNA damage response;DNA repair;Ino80 complex;MLL1 complex;Swr1 complex,IBA;IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000117;PMID:10428817;PMID:15960975;PMID:18026119;PMID:21303910;PMID:24463511;PMID:30337683,Q9Y230,ComplexPortal;GO_Central;PINC;UniProt,12
RXRA,GO:0090575,RNA polymerase II transcription regulator complex,EXP;IBA;IDA;IPI;ISS;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005543;ECO:0005546;ECO:0005547,GO_REF:0000033;GO_REF:0000114;PMID:10669605;PMID:1310351;PMID:17426122;PMID:18511497;PMID:19167885;PMID:22179700;PMID:22474364;PMID:26289479;PMID:9430642;PMID:9568716,P19793,BHF-UCL;ComplexPortal;GO_Central,12
RXRB,GO:0090575,RNA polymerase II transcription regulator complex,IBA;IPI;ISS,ECO:0000318;ECO:0000353;ECO:0005546,GO_REF:0000033;GO_REF:0000114;PMID:25416956;PMID:27011007,P28702,ComplexPortal;GO_Central,4
RXRG,GO:0090575,RNA polymerase II transcription regulator complex,IBA,ECO:0000318,GO_REF:0000033,P48443,GO_Central,1
RYBP,GO:0031519;GO:0035102,PcG protein complex;PRC1 complex,IDA;NAS,ECO:0000314;ECO:0005547,PMID:16943429;PMID:22325352,Q8N488,ComplexPortal;UniProt,2
S100A10,GO:0090575,RNA polymerase II transcription regulator complex,EXP;IEA,ECO:0000265;ECO:0005543,GO_REF:0000107;PMID:23415230,P60903,ComplexPortal;Ensembl,2
S100A6,GO:0005635,nuclear envelope,IDA;IEA;NAS,ECO:0000303;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:12577318;PMID:12601007;PMID:12805373,P06703,UniProt,4
SAE1,GO:0031510,SUMO activating enzyme complex,IBA;IDA;IEA;IPI,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0000501,GO_REF:0000033;GO_REF:0000120;PMID:10187858;PMID:15660128;PMID:20164921,Q9UBE0,ComplexPortal;GO_Central;UniProt,6
SAGE1,GO:0032039,integrator complex,IBA,ECO:0000318,GO_REF:0000033,Q9NXZ1,GO_Central,1
SAGE2P,GO:0032039,integrator complex,IBA,ECO:0000318,GO_REF:0000033,A6NJ88,GO_Central,1
SAMD11,GO:0035102,PRC1 complex,ISS,ECO:0000250,GO_REF:0000024,Q96NU1,UniProt,1
SAMD7,GO:0035102,PRC1 complex,IEA;ISS,ECO:0000250;ECO:0000265,GO_REF:0000024;GO_REF:0000107,Q7Z3H4,Ensembl;UniProt,2
SAMHD1,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000043;PMID:28834754;PMID:29670289,Q9Y3Z3,UniProt,6
SAP130,GO:0070822,Sin3-type complex,IBA;NAS,ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:28554894,Q9H0E3,ComplexPortal;GO_Central,2
SAP18,GO:0000118;GO:0035145,exon-exon junction complex;histone deacetylase complex,IDA;TAS,ECO:0000304;ECO:0000314,PMID:16314458;PMID:9150135,O00422,PINC;UniProt,2
SAP30,GO:0000118;GO:0070822,histone deacetylase complex;Sin3-type complex,IBA;IDA;NAS,ECO:0000314;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:28554894;PMID:9651585,O75446,ComplexPortal;GO_Central;UniProt,3
SAP30L,GO:0000118;GO:0070822,histone deacetylase complex;Sin3-type complex,IBA;NAS,ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:28554894,Q9HAJ7,ComplexPortal;GO_Central,2
SARNP,GO:0000346,transcription export complex,IDA;NAS,ECO:0000314;ECO:0005547,PMID:20844015;PMID:33191911,P82979,ComplexPortal;UniProt,2
SART1,GO:0005681;GO:0046540;GO:0071005;GO:0071009;GO:0071011;GO:0071013;GO:0071016,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U12-type precatalytic spliceosome;U2-type precatalytic spliceosome;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac x U5 tri-snRNP complex,IBA;IDA;IEA;IPI;NAS,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;PMID:11991638;PMID:28781166;PMID:30975767;PMID:38383864;PMID:38484052,O43290,ComplexPortal;GO_Central;InterPro;UniProt,13
SART3,GO:0005681;GO:0005688;GO:0005691;GO:0046540;GO:0071001;GO:0071002,spliceosomal complex;U4/U6 snRNP;U4/U6 x U5 tri-snRNP complex;U4atac/U6atac snRNP;U6 snRNP;U6atac snRNP,IDA;ISO;NAS,ECO:0000314;ECO:0005544;ECO:0005547,GO_REF:0000114;PMID:10545122;PMID:11971955;PMID:12032085;PMID:14685174;PMID:14749385;PMID:30975767,Q15020,ComplexPortal;UniProt,12
SATB2,GO:0000118,histone deacetylase complex,IEA,ECO:0000265,GO_REF:0000107,Q9UPW6,Ensembl,1
SCAF8,GO:0005849,mRNA cleavage factor complex,IBA,ECO:0000318,GO_REF:0000033,Q9UPN6,GO_Central,1
SCGB1A1,GO:0005635,nuclear envelope,IEA,ECO:0000265,GO_REF:0000107,P11684,Ensembl,1
SCML2,GO:0031519,PcG protein complex,IDA,ECO:0000314,PMID:21282530,Q9UQR0,UniProt,1
SCNM1,GO:0005681;GO:0005689;GO:0071016;GO:0071018,spliceosomal complex;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex,IEA;IPI,ECO:0000353;ECO:0007322,GO_REF:0000043;PMID:33509932;PMID:38484052;PMID:39809272,Q9BWG6,ComplexPortal;UniProt,5
SCRN1,GO:0031965,nuclear membrane,IDA,ECO:0000314,PMID:10942595,Q12765,UniProt,1
SDCBP,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,O00560,HPA,1
SDE2,GO:0031571,mitotic G1 DNA damage checkpoint signaling,IDA,ECO:0000314,PMID:27906959,Q6IQ49,UniProt,1
SEC13,GO:0005635;GO:0005643;GO:0031080,nuclear envelope;nuclear pore;nuclear pore outer ring,IBA;IDA;IEA;NAS,ECO:0000303;ECO:0000314;ECO:0000318;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:15146057;PMID:17360435;PMID:24315095,P55735,ComplexPortal;GO_Central;UniProt,7
SEH1L,GO:0005635;GO:0005643;GO:0031080,nuclear envelope;nuclear pore;nuclear pore outer ring,IBA;IDA;IEA;NAS;TAS,ECO:0000303;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000044;PMID:15146057;PMID:17360435;PMID:17363900;PMID:24315095;Reactome:R-HSA-1176059;Reactome:R-HSA-165043;Reactome:R-HSA-165047;Reactome:R-HSA-170796;Reactome:R-HSA-170825;Reactome:R-HSA-180622;Reactome:R-HSA-192627;Reactome:R-HSA-192925;Reactome:R-HSA-2990880;Reactome:R-HSA-2990882;Reactome:R-HSA-3000348;Reactome:R-HSA-3000399;Reactome:R-HSA-3000411;Reactome:R-HSA-4551649;Reactome:R-HSA-4551679;Reactome:R-HSA-4570493;Reactome:R-HSA-4615872;Reactome:R-HSA-4615987;Reactome:R-HSA-4655355;Reactome:R-HSA-5228508;Reactome:R-HSA-5228523;Reactome:R-HSA-5252041;Reactome:R-HSA-5578744;Reactome:R-HSA-5661474;Reactome:R-HSA-6783483;Reactome:R-HSA-75096;Reactome:R-HSA-75097;Reactome:R-HSA-75098;Reactome:R-HSA-9614367;Reactome:R-HSA-9614369;Reactome:R-HSA-9708889,Q96EE3,ComplexPortal;GO_Central;Reactome;UniProt,38
SEM1,GO:0000724;GO:0032039;GO:0070390,double-strand break repair via homologous recombination;integrator complex;transcription export complex 2,IBA;IDA;IEA;IPI,ECO:0000265;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000033;GO_REF:0000107;PMID:16239144;PMID:22307388,P60896;Q6ZVN7,ComplexPortal;Ensembl;GO_Central;HGNC-UCL,4
SENP2,GO:0005643;GO:0031965,nuclear membrane;nuclear pore,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:12192048,Q9HC62,UniProt,3
SENP3,GO:0071339,MLL1 complex,IDA,ECO:0000314,PMID:15960975,Q9H4L4,UniProt,1
SEPHS1,GO:0031965,nuclear membrane,IEA,ECO:0007322,GO_REF:0000044,P49903,UniProt,1
SESN2,GO:0030330,"DNA damage response, signal transduction by p53 class mediator",IEA;IMP,ECO:0000265;ECO:0000315,GO_REF:0000107;PMID:18692468,P58004,Ensembl;UniProt,2
SETD1A,GO:0006974;GO:0035097;GO:0048188,DNA damage response;histone methyltransferase complex;Set1C/COMPASS complex,IBA;IDA;IEA;IPI;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:17355966;PMID:17500065;PMID:17998332;PMID:18838538;PMID:23508102;PMID:27141965,O15047,ComplexPortal;GO_Central;MGI;ParkinsonsUK-UCL;UniProt,9
SETD1B,GO:0035097;GO:0048188,histone methyltransferase complex;Set1C/COMPASS complex,IBA;IDA;IEA;IPI,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0000501,GO_REF:0000033;GO_REF:0000120;PMID:17355966;PMID:17998332;PMID:18838538;PMID:23508102,Q9UPS6,ComplexPortal;GO_Central;UniProt,6
SETD2,GO:0006281;GO:0006298;GO:0006974,DNA damage response;DNA repair;mismatch repair,IEA;IMP,ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:23622243,Q9BYW2,UniProt,3
SETD5,GO:0034967;GO:0070210,Rpd3L-Expanded complex;Set3 complex,IBA,ECO:0000318,GO_REF:0000033,Q9C0A6,GO_Central,2
SETD7,GO:0006974,DNA damage response,IDA,ECO:0000314,PMID:23509280,Q8WTS6,MGI,1
SETMAR,GO:0000729;GO:0006281;GO:0006303;GO:0006974,DNA damage response;DNA double-strand break processing;DNA repair;double-strand break repair via nonhomologous end joining,IBA;IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:16332963;PMID:18263876;PMID:21187428;PMID:21491884;PMID:24573677,Q53H47,GO_Central;UniProt,9
SETX,GO:0000228;GO:0006281;GO:0006302;GO:0006974,DNA damage response;DNA repair;double-strand break repair;nuclear chromosome,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000043;PMID:17562789;PMID:24105744,Q7Z333,UniProt,5
SF1,GO:0005681;GO:0089701,spliceosomal complex;U2AF complex,IDA;IEA;IPI,ECO:0000314;ECO:0000353;ECO:0007322,GO_REF:0000043;PMID:23273425;PMID:9731529,Q15637,ComplexPortal;HGNC-UCL;UniProt,4
SF3A1,GO:0005681;GO:0005684;GO:0005686;GO:0071004;GO:0071005;GO:0071006;GO:0071011;GO:0071013,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type prespliceosome;U2-type spliceosomal complex,IBA;IDA;IEA;IPI;NAS,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000117;PMID:10882114;PMID:11533230;PMID:11991638;PMID:23793891;PMID:29360106;PMID:30975767;PMID:31744343;PMID:32494006;PMID:36797247;PMID:38383864;PMID:39068178;PMID:9731529,Q15459,CAFA;ComplexPortal;GO_Central;HGNC-UCL;UniProt,25
SF3A2,GO:0005681;GO:0005684;GO:0005686;GO:0071004;GO:0071005;GO:0071006;GO:0071011;GO:0071013,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type prespliceosome;U2-type spliceosomal complex,IBA;IDA;IEA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:10882114;PMID:11533230;PMID:11991638;PMID:29360106;PMID:30975767;PMID:31744343;PMID:32494006;PMID:34822310;PMID:36797247;PMID:38383864;PMID:39068178;PMID:9731529,Q15428,ComplexPortal;GO_Central;HGNC-UCL;UniProt,20
SF3A3,GO:0005681;GO:0005684;GO:0005686;GO:0071005;GO:0071006;GO:0071011;GO:0071013,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex,IBA;IDA;IEA;IPI;NAS,ECO:0000265;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0000501;ECO:0005547,GO_REF:0000033;GO_REF:0000107;GO_REF:0000120;PMID:10882114;PMID:11533230;PMID:11991638;PMID:29360106;PMID:30975767;PMID:31744343;PMID:32494006;PMID:34822310;PMID:36797247;PMID:38383864;PMID:39068178;PMID:8022796;PMID:9731529,Q12874,ComplexPortal;Ensembl;GO_Central;HGNC-UCL;UniProt,20
SF3B1,GO:0005681;GO:0005684;GO:0005686;GO:0005689;GO:0034693;GO:0071004;GO:0071005;GO:0071006;GO:0071011;GO:0071013;GO:0071016;GO:0071018;GO:0110016,B-WICH complex;catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U11/U12 snRNP;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type prespliceosome;U2-type spliceosomal complex,IBA;IDA;IEA;IPI;NAS,ECO:0000256;ECO:0000303;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000117;PMID:11252167;PMID:11991638;PMID:15146077;PMID:15780942;PMID:16603771;PMID:27720643;PMID:28781166;PMID:29360106;PMID:30975767;PMID:31744343;PMID:32494006;PMID:33509932;PMID:34822310;PMID:36104565;PMID:36797247;PMID:38383864;PMID:38484052;PMID:39068178;PMID:39809272;PMID:9585501,O75533,ComplexPortal;GO_Central;MGI;UniProt,33
SF3B2,GO:0005681;GO:0005684;GO:0005686;GO:0005689;GO:0034693;GO:0071005;GO:0071006;GO:0071011;GO:0071013;GO:0071016;GO:0071018,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U11/U12 snRNP;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex,IBA;IDA;IEA;IPI;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:11991638;PMID:15146077;PMID:15780942;PMID:27720643;PMID:29360106;PMID:30975767;PMID:31744343;PMID:32494006;PMID:33509932;PMID:34822310;PMID:36797247;PMID:38383864;PMID:38484052;PMID:39068178;PMID:39809272;PMID:8566756;PMID:9731529,Q13435,ComplexPortal;GO_Central;HGNC-UCL;PINC;UniProt,28
SF3B3,GO:0005681;GO:0005684;GO:0005686;GO:0005689;GO:0034693;GO:0071005;GO:0071006;GO:0071011;GO:0071013;GO:0071016;GO:0071018,catalytic step 2 spliceosome;precatalytic spliceosome;spliceosomal complex;U11/U12 snRNP;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex,IBA;IDA;IEA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:11991638;PMID:15146077;PMID:15780942;PMID:27720643;PMID:28781166;PMID:29360106;PMID:30975767;PMID:31744343;PMID:32494006;PMID:33509932;PMID:34822310;PMID:36797247;PMID:38383864;PMID:38484052;PMID:39068178;PMID:39809272,Q15393,ComplexPortal;GO_Central;UniProt,23
SF3B4,GO:0005681;GO:0005684;GO:0005686;GO:0005689;GO:0034693;GO:0071005;GO:0071006;GO:0071011;GO:0071016;GO:0071018,precatalytic spliceosome;spliceosomal complex;U11/U12 snRNP;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex,IBA;IDA;IEA;IPI;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:15146077;PMID:15780942;PMID:27720643;PMID:29360106;PMID:30975767;PMID:31744343;PMID:32494006;PMID:33509932;PMID:36797247;PMID:38383864;PMID:38484052;PMID:39068178;PMID:39809272;PMID:7958871;PMID:9731529,Q15427,ComplexPortal;GO_Central;HGNC-UCL;PINC;UniProt,23
SF3B5,GO:0005681;GO:0005684;GO:0005686;GO:0005689;GO:0034693;GO:0071005;GO:0071006;GO:0071011;GO:0071016;GO:0071018,precatalytic spliceosome;spliceosomal complex;U11/U12 snRNP;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type precatalytic spliceosome;U2-type spliceosomal complex,IBA;IDA;IEA;IPI;NAS,ECO:0000314;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:15146077;PMID:15780942;PMID:27720643;PMID:28781166;PMID:29360106;PMID:30975767;PMID:31744343;PMID:32494006;PMID:33509932;PMID:34822310;PMID:36797247;PMID:38383864;PMID:38484052;PMID:39068178;PMID:39809272,Q9BWJ5,ComplexPortal;GO_Central;UniProt,23
SF3B6,GO:0005681;GO:0005684;GO:0005686;GO:0005689;GO:0034693;GO:0071006;GO:0071011;GO:0071016;GO:0071018,precatalytic spliceosome;spliceosomal complex;U11/U12 snRNP;U12-type catalytic step 2 spliceosome;U12-type precatalytic spliceosome;U12-type spliceosomal complex;U2 snRNP;U2-type catalytic step 1 spliceosome;U2-type spliceosomal complex,IDA;IEA;IPI;NAS,ECO:0000314;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000043;PMID:15146077;PMID:15780942;PMID:27720643;PMID:30975767;PMID:31744343;PMID:32494006;PMID:33509932;PMID:34822310;PMID:38383864;PMID:38484052;PMID:39068178;PMID:39809272,Q9Y3B4,ComplexPortal;UniProt,18
SFN,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,IDA,ECO:0000314,PMID:11574543,P31947,HGNC-UCL,1
SFPQ,GO:0000724;GO:0006281;GO:0006974;GO:0090575,DNA damage response;DNA repair;double-strand break repair via homologous recombination;RNA polymerase II transcription regulator complex,IEA;IMP;IPI;ISS,ECO:0000250;ECO:0000265;ECO:0000315;ECO:0000353;ECO:0000501;ECO:0005546;ECO:0007322,GO_REF:0000024;GO_REF:0000043;GO_REF:0000107;GO_REF:0000114;GO_REF:0000120;PMID:20813759;PMID:22416126,P23246,BHF-UCL;ComplexPortal;Ensembl;MGI;UniProt,7
SFR1,GO:0000228;GO:0000707;GO:0000724;GO:0006281;GO:0006974;GO:0032798,DNA damage response;DNA repair;double-strand break repair via homologous recombination;meiotic DNA recombinase assembly;nuclear chromosome;Swi5-Sfr1 complex,IBA;IDA;IEA;IMP;IPI;NAS,ECO:0000256;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000353;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;PMID:21252223,Q86XK3,ComplexPortal;GO_Central;InterPro;UniProt,12
SGK1,GO:0006974,DNA damage response,IEA,ECO:0000265,GO_REF:0000107,O00141,Ensembl,1
